material_id,formula,elements,theoretical,valence_info,VEC_count
mp-1028329,Mg14NiBi,"Bi, Mg, Ni",True,"Mg: 14 (Valence: 2), Ni: 1 (Valence: 10), Bi: 1 (Valence: 5)",2.6875
mp-1227330,Ca2GaSn,"Ca, Ga, Sn",True,"Ca: 2 (Valence: 2), Ga: 1 (Valence: 3), Sn: 1 (Valence: 4)",2.75
mp-1219358,ScAlFe,"Al, Fe, Sc",True,"Sc: 1 (Valence: 3), Al: 1 (Valence: 3), Fe: 1 (Valence: 8)",4.666666666666667
mp-1017055,Mg6CdGa,"Cd, Ga, Mg",True,"Mg: 6 (Valence: 2), Cd: 1 (Valence: 12), Ga: 1 (Valence: 3)",3.375
mp-1216085,Y3(ZnAu2)2,"Au, Y, Zn",True,"Y: 3 (Valence: 3), Zn: 1 (Valence: 12), Au: 2 (Valence: 11)",7.166666666666667
mp-1017287,NaMg6Cd,"Cd, Mg, Na",True,"Na: 1 (Valence: 1), Mg: 6 (Valence: 2), Cd: 1 (Valence: 12)",3.125
mp-1208999,ScAgSn,"Ag, Sc, Sn",True,"Sc: 1 (Valence: 3), Ag: 1 (Valence: 11), Sn: 1 (Valence: 4)",6.0
mp-570879,CaCuSn,"Ca, Cu, Sn",False,"Ca: 1 (Valence: 2), Cu: 1 (Valence: 11), Sn: 1 (Valence: 4)",5.666666666666667
mp-1071278,CaSnAu,"Au, Ca, Sn",False,"Ca: 1 (Valence: 2), Sn: 1 (Valence: 4), Au: 1 (Valence: 11)",5.666666666666667
mp-1216062,YCr5Fe7,"Cr, Fe, Y",True,"Y: 1 (Valence: 3), Cr: 5 (Valence: 6), Fe: 7 (Valence: 8)",6.846153846153846
mp-1216017,YAl7Cu5,"Al, Cu, Y",True,"Y: 1 (Valence: 3), Al: 7 (Valence: 3), Cu: 5 (Valence: 11)",6.076923076923077
mp-1216026,YFe11Re,"Fe, Re, Y",True,"Y: 1 (Valence: 3), Fe: 11 (Valence: 8), Re: 1 (Valence: 7)",7.538461538461538
mp-1215338,ZrAl5Cu7,"Al, Cu, Zr",True,"Zr: 1 (Valence: 4), Al: 5 (Valence: 3), Cu: 7 (Valence: 11)",7.384615384615385
mp-1215964,YAl7Fe5,"Al, Fe, Y",True,"Y: 1 (Valence: 3), Al: 7 (Valence: 3), Fe: 5 (Valence: 8)",4.923076923076923
mp-1216077,Y4ZnGa3,"Ga, Y, Zn",True,"Y: 4 (Valence: 3), Zn: 1 (Valence: 12), Ga: 3 (Valence: 3)",4.125
mp-1215991,YTiCo11,"Co, Ti, Y",True,"Y: 1 (Valence: 3), Ti: 1 (Valence: 4), Co: 11 (Valence: 9)",8.153846153846153
mp-1218541,Sr3CaSn16,"Ca, Sn, Sr",True,"Sr: 3 (Valence: 2), Ca: 1 (Valence: 2), Sn: 16 (Valence: 4)",3.6
mp-1215844,YVFe11,"Fe, V, Y",True,"Y: 1 (Valence: 3), V: 1 (Valence: 5), Fe: 11 (Valence: 8)",7.384615384615385
mp-1217136,Ti8Al15Rh7,"Al, Rh, Ti",True,"Ti: 8 (Valence: 4), Al: 15 (Valence: 3), Rh: 7 (Valence: 9)",4.666666666666667
mp-1216176,Y(CrFe3)3,"Cr, Fe, Y",True,"Y: 1 (Valence: 3), Cr: 1 (Valence: 6), Fe: 3 (Valence: 8)",6.6
mp-1224670,Hf2ScGa3,"Ga, Hf, Sc",True,"Hf: 2 (Valence: 4), Sc: 1 (Valence: 3), Ga: 3 (Valence: 3)",3.3333333333333335
mp-1216008,YFe11Mo,"Fe, Mo, Y",True,"Y: 1 (Valence: 3), Fe: 11 (Valence: 8), Mo: 1 (Valence: 6)",7.461538461538462
mp-1223510,KBiPb,"Bi, K, Pb",True,"K: 1 (Valence: 1), Bi: 1 (Valence: 5), Pb: 1 (Valence: 4)",3.3333333333333335
mp-1216029,YCrFe11,"Cr, Fe, Y",True,"Y: 1 (Valence: 3), Cr: 1 (Valence: 6), Fe: 11 (Valence: 8)",7.461538461538462
mp-1216222,YIn7Cu5,"Cu, In, Y",True,"Y: 1 (Valence: 3), In: 7 (Valence: 3), Cu: 5 (Valence: 11)",6.076923076923077
mp-1222838,LaYNi10,"La, Ni, Y",True,"La: 1 (Valence: 3), Y: 1 (Valence: 3), Ni: 10 (Valence: 10)",8.833333333333334
mp-1224927,Fe3Ni3Pt2,"Fe, Ni, Pt",True,"Fe: 3 (Valence: 8), Ni: 3 (Valence: 10), Pt: 2 (Valence: 10)",9.25
mp-1229114,Al(V4Sn)3,"Al, Sn, V",True,"Al: 1 (Valence: 3), V: 4 (Valence: 5), Sn: 1 (Valence: 4)",4.5
mp-1216496,V9Ga2Sn,"Ga, Sn, V",True,"V: 9 (Valence: 5), Ga: 2 (Valence: 3), Sn: 1 (Valence: 4)",4.583333333333333
mp-1222997,Li3LaGa8,"Ga, La, Li",True,"Li: 3 (Valence: 1), La: 1 (Valence: 3), Ga: 8 (Valence: 3)",2.5
mp-1225978,La2(InSn)3,"In, La, Sn",True,"La: 2 (Valence: 3), In: 1 (Valence: 3), Sn: 1 (Valence: 4)",3.25
mp-1218875,Sr2(AlAg)5,"Ag, Al, Sr",True,"Sr: 2 (Valence: 2), Al: 1 (Valence: 3), Ag: 1 (Valence: 11)",4.5
mp-1223251,La2(TlPb)3,"La, Pb, Tl",True,"La: 2 (Valence: 3), Tl: 1 (Valence: 3), Pb: 1 (Valence: 4)",3.25
mp-1217768,Ta2(PdRu)3,"Pd, Ru, Ta",True,"Ta: 2 (Valence: 5), Pd: 1 (Valence: 10), Ru: 1 (Valence: 8)",7.0
mp-1223249,La2(TlSn)3,"La, Sn, Tl",True,"La: 2 (Valence: 3), Tl: 1 (Valence: 3), Sn: 1 (Valence: 4)",3.25
mp-1216214,Y2(CoCu)5,"Co, Cu, Y",True,"Y: 2 (Valence: 3), Co: 1 (Valence: 9), Cu: 1 (Valence: 11)",6.5
mp-1215586,Zr2(PdRh)3,"Pd, Rh, Zr",True,"Zr: 2 (Valence: 4), Pd: 1 (Valence: 10), Rh: 1 (Valence: 9)",6.75
mp-1218977,Sn2(PdPt)3,"Pd, Pt, Sn",True,"Sn: 2 (Valence: 4), Pd: 1 (Valence: 10), Pt: 1 (Valence: 10)",7.0
mp-1222814,LaYCo10,"Co, La, Y",True,"La: 1 (Valence: 3), Y: 1 (Valence: 3), Co: 10 (Valence: 9)",8.0
mp-1216238,Y2(InSn)3,"In, Sn, Y",True,"Y: 2 (Valence: 3), In: 1 (Valence: 3), Sn: 1 (Valence: 4)",3.25
mp-1216156,Y2(CuNi)5,"Cu, Ni, Y",True,"Y: 2 (Valence: 3), Cu: 1 (Valence: 11), Ni: 1 (Valence: 10)",6.75
mp-1227788,Ca2(TlPb)3,"Ca, Pb, Tl",True,"Ca: 2 (Valence: 2), Tl: 1 (Valence: 3), Pb: 1 (Valence: 4)",2.75
mp-1229051,Al3NiMo12,"Al, Mo, Ni",True,"Al: 3 (Valence: 3), Ni: 1 (Valence: 10), Mo: 12 (Valence: 6)",5.6875
mp-1220758,Nb12IrAu3,"Au, Ir, Nb",True,"Nb: 12 (Valence: 5), Ir: 1 (Valence: 9), Au: 3 (Valence: 11)",6.375
mp-1221007,Nb12InSn3,"In, Nb, Sn",True,"Nb: 12 (Valence: 5), In: 1 (Valence: 3), Sn: 3 (Valence: 4)",4.6875
mp-1223263,La2(CoNi)5,"Co, La, Ni",True,"La: 2 (Valence: 3), Co: 1 (Valence: 9), Ni: 1 (Valence: 10)",6.25
mp-1213339,CuSnPd2,"Cu, Pd, Sn",True,"Cu: 1 (Valence: 11), Sn: 1 (Valence: 4), Pd: 2 (Valence: 10)",8.75
mp-1220944,Nb12Al3In,"Al, In, Nb",True,"Nb: 12 (Valence: 5), Al: 3 (Valence: 3), In: 1 (Valence: 3)",4.5
mp-1228971,AlV9Au2,"Al, Au, V",True,"Al: 1 (Valence: 3), V: 9 (Valence: 5), Au: 2 (Valence: 11)",5.833333333333333
mp-1223431,La2(SnPb)3,"La, Pb, Sn",True,"La: 2 (Valence: 3), Sn: 1 (Valence: 4), Pb: 1 (Valence: 4)",3.5
mp-1215412,Zr2(ZnGa)3,"Ga, Zn, Zr",True,"Zr: 2 (Valence: 4), Zn: 1 (Valence: 12), Ga: 1 (Valence: 3)",5.75
mp-1223292,La2(CuNi)5,"Cu, La, Ni",True,"La: 2 (Valence: 3), Cu: 1 (Valence: 11), Ni: 1 (Valence: 10)",6.75
mp-1220742,Nb12Al3Ga,"Al, Ga, Nb",True,"Nb: 12 (Valence: 5), Al: 3 (Valence: 3), Ga: 1 (Valence: 3)",4.5
mp-1216252,Y2(InPb)3,"In, Pb, Y",True,"Y: 2 (Valence: 3), In: 1 (Valence: 3), Pb: 1 (Valence: 4)",3.25
mp-1105163,CuSnPd2,"Cu, Pd, Sn",False,"Cu: 1 (Valence: 11), Sn: 1 (Valence: 4), Pd: 2 (Valence: 10)",8.75
mp-1224715,Fe2(PdAu)3,"Au, Fe, Pd",True,"Fe: 2 (Valence: 8), Pd: 1 (Valence: 10), Au: 1 (Valence: 11)",9.25
mp-1216167,Y2(CoNi)5,"Co, Ni, Y",True,"Y: 2 (Valence: 3), Co: 1 (Valence: 9), Ni: 1 (Valence: 10)",6.25
mp-1211555,LaGa4Os,"Ga, La, Os",True,"La: 1 (Valence: 3), Ga: 4 (Valence: 3), Os: 1 (Valence: 8)",3.8333333333333335
mp-21220,CaIn4Rh,"Ca, In, Rh",False,"Ca: 1 (Valence: 2), In: 4 (Valence: 3), Rh: 1 (Valence: 9)",3.8333333333333335
mp-1079716,YInCo2,"Co, In, Y",False,"Y: 1 (Valence: 3), In: 1 (Valence: 3), Co: 2 (Valence: 9)",6.0
mp-646125,Y5Mg8Cu5,"Cu, Mg, Y",False,"Y: 5 (Valence: 3), Mg: 8 (Valence: 2), Cu: 5 (Valence: 11)",4.777777777777778
mp-21207,LaInNi2,"In, La, Ni",False,"La: 1 (Valence: 3), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",6.5
mp-867851,Rb2TlAu3,"Au, Rb, Tl",False,"Rb: 2 (Valence: 1), Tl: 1 (Valence: 3), Au: 3 (Valence: 11)",6.333333333333333
mp-21901,SrIn4Ir,"In, Ir, Sr",False,"Sr: 1 (Valence: 2), In: 4 (Valence: 3), Ir: 1 (Valence: 9)",3.8333333333333335
mp-20838,CaIn4Ir,"Ca, In, Ir",False,"Ca: 1 (Valence: 2), In: 4 (Valence: 3), Ir: 1 (Valence: 9)",3.8333333333333335
mp-639150,BaIn4Ir,"Ba, In, Ir",False,"Ba: 1 (Valence: 2), In: 4 (Valence: 3), Ir: 1 (Valence: 9)",3.8333333333333335
mp-12274,LaAl4Co,"Al, Co, La",False,"La: 1 (Valence: 3), Al: 4 (Valence: 3), Co: 1 (Valence: 9)",4.0
mp-1214332,BaSrBi3,"Ba, Bi, Sr",True,"Ba: 1 (Valence: 2), Sr: 1 (Valence: 2), Bi: 3 (Valence: 5)",3.8
mp-1219142,Sc3Ga5Ni,"Ga, Ni, Sc",True,"Sc: 3 (Valence: 3), Ga: 5 (Valence: 3), Ni: 1 (Valence: 10)",3.7777777777777777
mp-1223136,La8(BiPb)3,"Bi, La, Pb",True,"La: 8 (Valence: 3), Bi: 1 (Valence: 5), Pb: 1 (Valence: 4)",3.3
mp-1222199,Na20Zn8Sn11,"Na, Sn, Zn",True,"Na: 20 (Valence: 1), Zn: 8 (Valence: 12), Sn: 11 (Valence: 4)",4.102564102564102
mp-606675,MnGaNi2,"Ga, Mn, Ni",False,"Mn: 1 (Valence: 7), Ga: 1 (Valence: 3), Ni: 2 (Valence: 10)",7.5
mp-1224933,La2(InCu3)3,"Cu, In, La",True,"La: 2 (Valence: 3), In: 1 (Valence: 3), Cu: 3 (Valence: 11)",7.0
mp-1194481,Sr3Sn3Au8,"Au, Sn, Sr",False,"Sr: 3 (Valence: 2), Sn: 3 (Valence: 4), Au: 8 (Valence: 11)",7.571428571428571
mp-1203883,LaInCu5,"Cu, In, La",False,"La: 1 (Valence: 3), In: 1 (Valence: 3), Cu: 5 (Valence: 11)",8.714285714285714
mp-18500,K3Sn4Au,"Au, K, Sn",False,"K: 3 (Valence: 1), Sn: 4 (Valence: 4), Au: 1 (Valence: 11)",3.75
mp-570936,K(SnAu)3,"Au, K, Sn",False,"K: 1 (Valence: 1), Sn: 1 (Valence: 4), Au: 1 (Valence: 11)",5.333333333333333
mp-1191828,Zr3(CrGa3)2,"Cr, Ga, Zr",False,"Zr: 3 (Valence: 4), Cr: 1 (Valence: 6), Ga: 3 (Valence: 3)",3.857142857142857
mp-1079193,TiCuNi2,"Cu, Ni, Ti",False,"Ti: 1 (Valence: 4), Cu: 1 (Valence: 11), Ni: 2 (Valence: 10)",8.75
mp-12759,Zn2CuAu,"Au, Cu, Zn",False,"Zn: 2 (Valence: 12), Cu: 1 (Valence: 11), Au: 1 (Valence: 11)",11.5
mp-581716,Sr(InAu)3,"Au, In, Sr",False,"Sr: 1 (Valence: 2), In: 1 (Valence: 3), Au: 1 (Valence: 11)",5.333333333333333
mp-637052,Hf3(MnGa3)2,"Ga, Hf, Mn",False,"Hf: 3 (Valence: 4), Mn: 1 (Valence: 7), Ga: 3 (Valence: 3)",4.0
mp-1190672,Hf3(CrGa3)2,"Cr, Ga, Hf",False,"Hf: 3 (Valence: 4), Cr: 1 (Valence: 6), Ga: 3 (Valence: 3)",3.857142857142857
mp-1190467,K6ZnBi5,"Bi, K, Zn",False,"K: 6 (Valence: 1), Zn: 1 (Valence: 12), Bi: 5 (Valence: 5)",3.5833333333333335
mp-1183951,Cs3Pb4Au,"Au, Cs, Pb",True,"Cs: 3 (Valence: 1), Pb: 4 (Valence: 4), Au: 1 (Valence: 11)",3.75
mp-17401,Rb3Sn4Au,"Au, Rb, Sn",False,"Rb: 3 (Valence: 1), Sn: 4 (Valence: 4), Au: 1 (Valence: 11)",3.75
mp-608081,Rb3Pb4Au,"Au, Pb, Rb",False,"Rb: 3 (Valence: 1), Pb: 4 (Valence: 4), Au: 1 (Valence: 11)",3.75
mp-1201536,K12Sn4Au21,"Au, K, Sn",False,"K: 12 (Valence: 1), Sn: 4 (Valence: 4), Au: 21 (Valence: 11)",7.0
mp-1181655,Cs3Sn4Au,"Au, Cs, Sn",True,"Cs: 3 (Valence: 1), Sn: 4 (Valence: 4), Au: 1 (Valence: 11)",3.75
mp-1191025,Zr3(MnGa3)2,"Ga, Mn, Zr",False,"Zr: 3 (Valence: 4), Mn: 1 (Valence: 7), Ga: 3 (Valence: 3)",4.0
mp-607848,La(In2Ni)3,"In, La, Ni",False,"La: 1 (Valence: 3), In: 2 (Valence: 3), Ni: 1 (Valence: 10)",4.75
mp-1191713,Hf3(VGa3)2,"Ga, Hf, V",False,"Hf: 3 (Valence: 4), V: 1 (Valence: 5), Ga: 3 (Valence: 3)",3.7142857142857144
mp-18645,Sc5(In2Rh)2,"In, Rh, Sc",False,"Sc: 5 (Valence: 3), In: 2 (Valence: 3), Rh: 1 (Valence: 9)",3.75
mp-30447,Sr9Cd4Bi9,"Bi, Cd, Sr",False,"Sr: 9 (Valence: 2), Cd: 4 (Valence: 12), Bi: 9 (Valence: 5)",5.045454545454546
mp-510052,Hf5(In2Rh)2,"Hf, In, Rh",False,"Hf: 5 (Valence: 4), In: 2 (Valence: 3), Rh: 1 (Valence: 9)",4.375
mp-30446,Ca9Cd4Bi9,"Bi, Ca, Cd",False,"Ca: 9 (Valence: 2), Cd: 4 (Valence: 12), Bi: 9 (Valence: 5)",5.045454545454546
mp-640825,Sr5(InBi3)2,"Bi, In, Sr",False,"Sr: 5 (Valence: 2), In: 1 (Valence: 3), Bi: 3 (Valence: 5)",3.111111111111111
mp-1198475,La(Ga4Fe)2,"Fe, Ga, La",False,"La: 1 (Valence: 3), Ga: 4 (Valence: 3), Fe: 1 (Valence: 8)",3.8333333333333335
mp-1079757,La2InNi2,"In, La, Ni",False,"La: 2 (Valence: 3), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",5.8
mp-1190710,Sc5(In2Co)2,"Co, In, Sc",False,"Sc: 5 (Valence: 3), In: 2 (Valence: 3), Co: 1 (Valence: 9)",3.75
mp-1202535,Ca(Al4Ni)2,"Al, Ca, Ni",False,"Ca: 1 (Valence: 2), Al: 4 (Valence: 3), Ni: 1 (Valence: 10)",4.0
mp-1194987,Sr(In4Ir)2,"In, Ir, Sr",False,"Sr: 1 (Valence: 2), In: 4 (Valence: 3), Ir: 1 (Valence: 9)",3.8333333333333335
mp-17871,Ca(Al4Co)2,"Al, Ca, Co",False,"Ca: 1 (Valence: 2), Al: 4 (Valence: 3), Co: 1 (Valence: 9)",3.8333333333333335
mp-632693,Zr5(In2Rh)2,"In, Rh, Zr",False,"Zr: 5 (Valence: 4), In: 2 (Valence: 3), Rh: 1 (Valence: 9)",4.375
mp-21756,Sr(In4Rh)2,"In, Rh, Sr",False,"Sr: 1 (Valence: 2), In: 4 (Valence: 3), Rh: 1 (Valence: 9)",3.8333333333333335
mp-28088,Ca5(AlBi3)2,"Al, Bi, Ca",False,"Ca: 5 (Valence: 2), Al: 1 (Valence: 3), Bi: 3 (Valence: 5)",3.111111111111111
mp-980936,Y5(In2Pd)2,"In, Pd, Y",False,"Y: 5 (Valence: 3), In: 2 (Valence: 3), Pd: 1 (Valence: 10)",3.875
mp-1194906,La(Al4Fe)2,"Al, Fe, La",False,"La: 1 (Valence: 3), Al: 4 (Valence: 3), Fe: 1 (Valence: 8)",3.8333333333333335
mp-1198298,YMnSn2,"Mn, Sn, Y",False,"Y: 1 (Valence: 3), Mn: 1 (Valence: 7), Sn: 2 (Valence: 4)",4.5
mp-1106017,La2InNi2,"In, La, Ni",False,"La: 2 (Valence: 3), In: 1 (Valence: 3), Ni: 2 (Valence: 10)",5.8
mp-27262,Ca9Zn4Bi9,"Bi, Ca, Zn",False,"Ca: 9 (Valence: 2), Zn: 4 (Valence: 12), Bi: 9 (Valence: 5)",5.045454545454546
mp-31278,Ca3(Bi2Pd)4,"Bi, Ca, Pd",False,"Ca: 3 (Valence: 2), Bi: 2 (Valence: 5), Pd: 1 (Valence: 10)",4.333333333333333
mp-607853,Na8In6Au11,"Au, In, Na",False,"Na: 8 (Valence: 1), In: 6 (Valence: 3), Au: 11 (Valence: 11)",5.88
mp-21529,La3(GaNi)2,"Ga, La, Ni",False,"La: 3 (Valence: 3), Ga: 1 (Valence: 3), Ni: 1 (Valence: 10)",4.4
mp-31479,Ca3(GaPt)2,"Ca, Ga, Pt",False,"Ca: 3 (Valence: 2), Ga: 1 (Valence: 3), Pt: 1 (Valence: 10)",3.8
mp-571039,CaAlPd,"Al, Ca, Pd",False,"Ca: 1 (Valence: 2), Al: 1 (Valence: 3), Pd: 1 (Valence: 10)",5.0
mp-1211591,La3(GaRh)2,"Ga, La, Rh",True,"La: 3 (Valence: 3), Ga: 1 (Valence: 3), Rh: 1 (Valence: 9)",4.2
mp-31480,Ca3(GaPd)2,"Ca, Ga, Pd",False,"Ca: 3 (Valence: 2), Ga: 1 (Valence: 3), Pd: 1 (Valence: 10)",3.8
mp-638141,LiSn5Rh3,"Li, Rh, Sn",False,"Li: 1 (Valence: 1), Sn: 5 (Valence: 4), Rh: 3 (Valence: 9)",5.333333333333333
mp-31486,K2SnBi,"Bi, K, Sn",False,"K: 2 (Valence: 1), Sn: 1 (Valence: 4), Bi: 1 (Valence: 5)",2.75
mp-640340,Ca4MgAl3,"Al, Ca, Mg",False,"Ca: 4 (Valence: 2), Mg: 1 (Valence: 2), Al: 3 (Valence: 3)",2.375
mp-1210443,Na5(ZnSn5)2,"Na, Sn, Zn",True,"Na: 5 (Valence: 1), Zn: 1 (Valence: 12), Sn: 5 (Valence: 4)",3.3636363636363638
mp-1210474,Na5(Sn5Hg)2,"Hg, Na, Sn",True,"Na: 5 (Valence: 1), Sn: 5 (Valence: 4), Hg: 1 (Valence: 12)",3.3636363636363638
mp-1227574,Ca4Cd3Au5,"Au, Ca, Cd",True,"Ca: 4 (Valence: 2), Cd: 3 (Valence: 12), Au: 5 (Valence: 11)",8.25
mp-675046,Rb28(Mg3In17)3,"In, Mg, Rb",True,"Rb: 28 (Valence: 1), Mg: 3 (Valence: 2), In: 17 (Valence: 3)",1.7708333333333333
mp-1216255,Y2(AlNi)5,"Al, Ni, Y",True,"Y: 2 (Valence: 3), Al: 1 (Valence: 3), Ni: 1 (Valence: 10)",4.75
mp-1227493,Bi3Pt2Pb,"Bi, Pb, Pt",True,"Bi: 3 (Valence: 5), Pt: 2 (Valence: 10), Pb: 1 (Valence: 4)",6.5
mp-1216388,Zr18Co5Sn4,"Co, Sn, Zr",True,"Zr: 18 (Valence: 4), Co: 5 (Valence: 9), Sn: 4 (Valence: 4)",4.925925925925926
mp-1225487,K3(InAu)8,"Au, In, K",True,"K: 3 (Valence: 1), In: 1 (Valence: 3), Au: 1 (Valence: 11)",3.4
mp-1228603,Al3Ga3Ni10,"Al, Ga, Ni",True,"Al: 3 (Valence: 3), Ga: 3 (Valence: 3), Ni: 10 (Valence: 10)",7.375
mp-1225844,Cu(Bi4Ir)3,"Bi, Cu, Ir",True,"Cu: 1 (Valence: 11), Bi: 4 (Valence: 5), Ir: 1 (Valence: 9)",6.666666666666667
mp-1227658,BaSr3Ag4,"Ag, Ba, Sr",True,"Ba: 1 (Valence: 2), Sr: 3 (Valence: 2), Ag: 4 (Valence: 11)",6.5
mp-1216513,V9Ga4Fe3,"Fe, Ga, V",True,"V: 9 (Valence: 5), Ga: 4 (Valence: 3), Fe: 3 (Valence: 8)",5.0625
mp-1218586,Sr3CaAg4,"Ag, Ca, Sr",True,"Sr: 3 (Valence: 2), Ca: 1 (Valence: 2), Ag: 4 (Valence: 11)",6.5
mp-1228028,Ba3SrAg4,"Ag, Ba, Sr",True,"Ba: 3 (Valence: 2), Sr: 1 (Valence: 2), Ag: 4 (Valence: 11)",6.5
mp-1218804,Sr4In17Au15,"Au, In, Sr",True,"Sr: 4 (Valence: 2), In: 17 (Valence: 3), Au: 15 (Valence: 11)",6.222222222222222
mp-1222586,Na3In2Bi3,"Bi, In, Na",True,"Na: 3 (Valence: 1), In: 2 (Valence: 3), Bi: 3 (Valence: 5)",3.0
mp-1219336,Sr10In17Au27,"Au, In, Sr",True,"Sr: 10 (Valence: 2), In: 17 (Valence: 3), Au: 27 (Valence: 11)",6.814814814814815
mp-1221266,Sc15(In5Rh2)4,"In, Rh, Sc",True,"Sc: 15 (Valence: 3), In: 5 (Valence: 3), Rh: 2 (Valence: 9)",3.5454545454545454
mp-645719,Ca4In3Au10,"Au, Ca, In",False,"Ca: 4 (Valence: 2), In: 3 (Valence: 3), Au: 10 (Valence: 11)",7.470588235294118
mp-1215155,Ba21(Cd2Bi9)2,"Ba, Bi, Cd",True,"Ba: 21 (Valence: 2), Cd: 2 (Valence: 12), Bi: 9 (Valence: 5)",3.46875
mp-1203938,Y2Ni7Sn3,"Ni, Sn, Y",False,"Y: 2 (Valence: 3), Ni: 7 (Valence: 10), Sn: 3 (Valence: 4)",7.333333333333333
mp-640159,V2GaSn2,"Ga, Sn, V",False,"V: 2 (Valence: 5), Ga: 1 (Valence: 3), Sn: 2 (Valence: 4)",4.2
mp-583645,BaCaSn3,"Ba, Ca, Sn",False,"Ba: 1 (Valence: 2), Ca: 1 (Valence: 2), Sn: 3 (Valence: 4)",3.2
mp-1211389,La4Mg3Ag10,"Ag, La, Mg",True,"La: 4 (Valence: 3), Mg: 3 (Valence: 2), Ag: 10 (Valence: 11)",7.529411764705882
mp-568744,Ba2Cd3Bi4,"Ba, Bi, Cd",False,"Ba: 2 (Valence: 2), Cd: 3 (Valence: 12), Bi: 4 (Valence: 5)",6.666666666666667
mp-1200661,K(NaIn3)3,"In, K, Na",False,"K: 1 (Valence: 1), Na: 1 (Valence: 1), In: 3 (Valence: 3)",2.2
mp-1211232,LaAl3Ni2,"Al, La, Ni",True,"La: 1 (Valence: 3), Al: 3 (Valence: 3), Ni: 2 (Valence: 10)",5.333333333333333
mp-1205365,La2Zn5Sn,"La, Sn, Zn",False,"La: 2 (Valence: 3), Zn: 5 (Valence: 12), Sn: 1 (Valence: 4)",8.75
mp-1105849,La2Zn5Pb,"La, Pb, Zn",False,"La: 2 (Valence: 3), Zn: 5 (Valence: 12), Pb: 1 (Valence: 4)",8.75
mp-1190471,Ba(Sn2Ru)3,"Ba, Ru, Sn",False,"Ba: 1 (Valence: 2), Sn: 2 (Valence: 4), Ru: 1 (Valence: 8)",4.5
mp-11200,LaMg2Ni,"La, Mg, Ni",False,"La: 1 (Valence: 3), Mg: 2 (Valence: 2), Ni: 1 (Valence: 10)",4.25
mp-672336,Li5Ca7Sn11,"Ca, Li, Sn",False,"Li: 5 (Valence: 1), Ca: 7 (Valence: 2), Sn: 11 (Valence: 4)",2.739130434782609
mp-1210648,Mg2MnGa3,"Ga, Mg, Mn",True,"Mg: 2 (Valence: 2), Mn: 1 (Valence: 7), Ga: 3 (Valence: 3)",3.3333333333333335
mp-16493,YAl2Co,"Al, Co, Y",False,"Y: 1 (Valence: 3), Al: 2 (Valence: 3), Co: 1 (Valence: 9)",4.5
mp-867362,K2SrIn7,"In, K, Sr",False,"K: 2 (Valence: 1), Sr: 1 (Valence: 2), In: 7 (Valence: 3)",2.5
mp-21352,NaIn2Au,"Au, In, Na",False,"Na: 1 (Valence: 1), In: 2 (Valence: 3), Au: 1 (Valence: 11)",4.5
mp-1209665,Rb3LiPb4,"Li, Pb, Rb",True,"Rb: 3 (Valence: 1), Li: 1 (Valence: 1), Pb: 4 (Valence: 4)",2.5
mp-27549,K2AgBi,"Ag, Bi, K",True,"K: 2 (Valence: 1), Ag: 1 (Valence: 11), Bi: 1 (Valence: 5)",4.5
mp-1079607,LiLaSn2,"La, Li, Sn",False,"Li: 1 (Valence: 1), La: 1 (Valence: 3), Sn: 2 (Valence: 4)",3.0
mp-1207707,Y2(Al3Ir)3,"Al, Ir, Y",True,"Y: 2 (Valence: 3), Al: 3 (Valence: 3), Ir: 1 (Valence: 9)",4.0
mp-1217093,Ti2NbAl,"Al, Nb, Ti",True,"Ti: 2 (Valence: 4), Nb: 1 (Valence: 5), Al: 1 (Valence: 3)",4.0
mp-20533,SrIn2Pt,"In, Pt, Sr",False,"Sr: 1 (Valence: 2), In: 2 (Valence: 3), Pt: 1 (Valence: 10)",4.5
mp-1211948,La2(Ga3Ru)3,"Ga, La, Ru",True,"La: 2 (Valence: 3), Ga: 3 (Valence: 3), Ru: 1 (Valence: 8)",3.8333333333333335
mp-3602,YAl4Ni,"Al, Ni, Y",False,"Y: 1 (Valence: 3), Al: 4 (Valence: 3), Ni: 1 (Valence: 10)",4.166666666666667
mp-1025520,BaIn2Pd,"Ba, In, Pd",True,"Ba: 1 (Valence: 2), In: 2 (Valence: 3), Pd: 1 (Valence: 10)",4.5
mp-1078435,BaCd2Pt,"Ba, Cd, Pt",False,"Ba: 1 (Valence: 2), Cd: 2 (Valence: 12), Pt: 1 (Valence: 10)",9.0
mp-11444,YGa2Ni,"Ga, Ni, Y",False,"Y: 1 (Valence: 3), Ga: 2 (Valence: 3), Ni: 1 (Valence: 10)",4.75
mp-1207775,Y2(Ga3Rh)3,"Ga, Rh, Y",True,"Y: 2 (Valence: 3), Ga: 3 (Valence: 3), Rh: 1 (Valence: 9)",4.0
mp-30432,Ba(RhPb2)3,"Ba, Pb, Rh",False,"Ba: 1 (Valence: 2), Rh: 1 (Valence: 9), Pb: 2 (Valence: 4)",4.75
mp-1080693,Cs2Bi2Pd,"Bi, Cs, Pd",False,"Cs: 2 (Valence: 1), Bi: 2 (Valence: 5), Pd: 1 (Valence: 10)",4.4
