material_id,formula,elements,theoretical,valence_info
mp-1831,SrAu5,"Au, Sr",False,
mp-542,SrHg,"Hg, Sr",False,
mp-1105844,Sr3Hg,"Hg, Sr",True,
mp-13427,Sr3Hg2,"Hg, Sr",False,
mp-568526,SrHg2,"Hg, Sr",False,
mp-11472,SrHg2,"Hg, Sr",False,
mp-1080094,SrHg3,"Hg, Sr",True,
mp-1080552,SrHg3,"Hg, Sr",False,
mp-1189701,SrHg3,"Hg, Sr",False,
mp-982376,SrHg3,"Hg, Sr",True,
mp-1203966,SrHg8,"Hg, Sr",False,
mp-1197367,SrHg11,"Hg, Sr",False,
mp-1218949,Sr14Hg51,"Hg, Sr",True,
mp-1209515,Sr11Hg54,"Hg, Sr",True,
mp-1199288,Sr13Hg58,"Hg, Sr",False,
mp-1219820,Sr21Hg109,"Hg, Sr",True,
mp-2434,SrTl,"Sr, Tl",False,
mp-30877,SrTl2,"Sr, Tl",False,
mp-1206636,SrTl3,"Sr, Tl",True,
mp-1106120,Sr5Tl3,"Sr, Tl",False,
mp-1186776,SrTl3,"Sr, Tl",True,
mp-1188539,Sr3Tl5,"Sr, Tl",False,
mp-21093,SrPb,"Pb, Sr",False,
mp-30828,Sr2Pb,"Pb, Sr",False,
mp-669913,Sr2Pb3,"Pb, Sr",False,
mp-21162,SrPb3,"Pb, Sr",False,
mp-1203353,Sr5Pb4,"Pb, Sr",False,
mp-29619,Sr2Bi,"Bi, Sr",False,
mp-30893,Sr4Bi3,"Bi, Sr",False,
mp-31150,Sr2Bi3,"Bi, Sr",False,
mp-1197242,Sr5Bi3,"Bi, Sr",False,
mp-23159,SrBi3,"Bi, Sr",False,
mp-29620,Sr5Bi3,"Bi, Sr",False,
mp-30305,Sr11Bi10,"Bi, Sr",False,
mp-1102030,YTc2,"Tc, Y",False,
mp-1207781,Y3Ru,"Ru, Y",False,
mp-1205786,Y3Ru2,"Ru, Y",True,
mp-1104898,Y5Ru2,"Ru, Y",False,
mp-568186,YRu2,"Ru, Y",False,
mp-191,YRh,"Rh, Y",False,
mp-1207780,Y3Rh,"Rh, Y",False,
mp-1196999,Y3Rh2,"Rh, Y",False,
mp-921,YRh2,"Rh, Y",False,
mp-1189474,Y7Rh3,"Rh, Y",False,
mp-1191413,YRh3,"Rh, Y",False,
mp-11565,YRh5,"Rh, Y",False,
mp-1066136,YPd,"Pd, Y",False,
mp-1207777,Y3Pd,"Pd, Y",False,
mp-1104388,Y3Pd2,"Pd, Y",False,
mp-559,YPd3,"Pd, Y",False,
mp-1104019,Y3Pd4,"Pd, Y",False,
mp-2474,YAg,"Ag, Y",False,
mp-999544,YAg2,"Ag, Y",False,
mp-1187816,YAg3,"Ag, Y",True,
mp-1187811,YAg3,"Ag, Y",True,
mp-1216365,Y14Ag51,"Ag, Y",True,
mp-915,YCd,"Cd, Y",False,
mp-1331,YCd2,"Cd, Y",True,
mp-2349,YCd3,"Cd, Y",False,
mp-571059,YCd3,"Cd, Y",False,
mp-1199736,Y11Cd45,"Cd, Y",False,
mp-582709,Y13Cd58,"Cd, Y",False,
mp-21294,Y2In,"In, Y",False,
mp-22704,YIn,"In, Y",False,
mp-1215997,YIn,"In, Y",True,
mp-1187884,Y3In,"In, Y",True,
mp-20131,YIn3,"In, Y",False,
mp-1105835,Y3In5,"In, Y",False,
mp-1199503,Y3In5,"In, Y",False,
mp-1080522,YSn3,"Sn, Y",False,
mp-13010,YSn2,"Sn, Y",False,
mp-11571,YSn3,"Sn, Y",False,
mp-1094248,YSn3,"Sn, Y",True,
mp-1203494,Y5Sn4,"Sn, Y",False,
mp-567412,Y5Sn3,"Sn, Y",False,
mp-1199133,Y11Sn10,"Sn, Y",False,
mp-1222752,LaY,"La, Y",True,
mp-1222780,LaY,"La, Y",True,
mp-1222741,LaY,"La, Y",True,
mp-1185211,LaY3,"La, Y",True,
mp-1185037,LaY3,"La, Y",True,
mp-570923,YRe2,"Re, Y",False,
mp-1188757,Y3Os,"Os, Y",False,
mp-570670,YOs2,"Os, Y",False,
mp-30746,YIr,"Ir, Y",False,
mp-1207785,Y3Ir,"Ir, Y",False,
mp-1104365,Y5Ir2,"Ir, Y",False,
mp-1204272,Y3Ir2,"Ir, Y",False,
mp-2762,YIr2,"Ir, Y",False,
mp-1095497,YIr3,"Ir, Y",False,
mp-1189119,Y5Ir3,"Ir, Y",False,
mp-1198712,Y5Ir3,"Ir, Y",False,
mp-1102657,Y2Pt,"Pt, Y",False,
mp-1025448,YPt,"Pt, Y",False,
mp-7343,Y3Pt,"Pt, Y",False,
mp-2674,YPt2,"Pt, Y",False,
mp-1178745,Y5Pt3,"Pt, Y",False,
mp-2403,YPt3,"Pt, Y",False,
mp-1188890,Y7Pt3,"Pt, Y",False,
mp-12175,Y5Pt4,"Pt, Y",False,
mp-1066254,YAu,"Au, Y",False,
mp-979911,Y2Au,"Au, Y",False,
mp-11261,YAu,"Au, Y",False,
mp-1018113,YAu2,"Au, Y",False,
mp-1080493,Y3Au2,"Au, Y",False,
mp-1079467,YAu3,"Au, Y",False,
mp-2399,YHg,"Hg, Y",False,
mp-30725,YHg2,"Hg, Y",False,
mp-30726,YHg3,"Hg, Y",False,
mp-11575,YTl,"Tl, Y",False,
mp-1187822,Y3Tl,"Tl, Y",True,
mp-2393,YTl3,"Tl, Y",False,
mp-1188434,Y5Tl3,"Tl, Y",False,
mp-1207757,Y3Tl5,"Tl, Y",False,
mp-636614,YPb2,"Pb, Y",False,
mp-1188292,Y5Pb3,"Pb, Y",False,
mp-20291,YPb3,"Pb, Y",False,
mp-1187824,YBi3,"Bi, Y",True,
mp-1187819,YBi3,"Bi, Y",True,
mp-23241,YBi,"Bi, Y",False,
mp-1178792,Y5Bi3,"Bi, Y",True,
mp-624187,Y5Bi3,"Bi, Y",False,
mp-2049,ZrMo2,"Mo, Zr",False,
mp-1095545,ZrTc2,"Tc, Zr",False,
mp-214,ZrRu,"Ru, Zr",False,
mp-569979,ZrRu2,"Ru, Zr",False,
mp-567181,ZrRh,"Rh, Zr",False,
mp-571664,Zr2Rh,"Rh, Zr",False,
mp-1017545,ZrRh,"Rh, Zr",True,
mp-1188413,Zr3Rh,"Rh, Zr",True,
mp-2808,ZrRh,"Rh, Zr",False,
mp-669917,ZrRh,"Rh, Zr",False,
mp-1215257,ZrRh,"Rh, Zr",True,
mp-229,ZrRh3,"Rh, Zr",False,
mp-2626,Zr3Rh5,"Rh, Zr",False,
mp-266,Zr2Pd,"Pd, Zr",False,
mp-13496,ZrPd,"Pd, Zr",False,
mp-13495,ZrPd,"Pd, Zr",False,
mp-1215363,Zr4Pd,"Pd, Zr",True,
mp-1018102,ZrPd2,"Pd, Zr",False,
mp-1017543,ZrPd3,"Pd, Zr",True,
mp-30842,ZrPd3,"Pd, Zr",False,
mp-12712,Zr3Pd4,"Pd, Zr",False,
mp-1207436,Zr9Pd11,"Pd, Zr",True,
mp-2221,Zr2Ag,"Ag, Zr",False,
mp-11239,ZrAg,"Ag, Zr",False,
mp-1008601,ZrAg2,"Ag, Zr",False,
mp-1188030,Zr3Cd,"Cd, Zr",True,
mp-1017540,ZrCd,"Cd, Zr",False,
mp-1018104,Zr2Cd,"Cd, Zr",False,
mp-1188029,Zr3Cd,"Cd, Zr",True,
mp-11313,ZrCd3,"Cd, Zr",True,
mp-570578,ZrIn3,"In, Zr",False,
mp-1078602,ZrIn3,"In, Zr",False,
mp-20800,ZrIn2,"In, Zr",False,
mp-1207380,ZrIn,"In, Zr",True,
mp-20695,Zr3In,"In, Zr",False,
mp-755328,ZrSn2,"Sn, Zr",False,
mp-1094272,Zr2Sn,"Sn, Zr",True,
mp-30876,Zr3Sn,"Sn, Zr",False,
mp-1188061,Zr3Sn,"Sn, Zr",True,
mp-1094255,Zr3Sn,"Sn, Zr",True,
mp-1094267,Zr3Sn,"Sn, Zr",True,
mp-543001,Zr5Sn4,"Sn, Zr",False,
mp-1094254,Zr5Sn,"Sn, Zr",True,
mp-510522,Zr5Sn3,"Sn, Zr",False,
mp-1215783,Zr10Sn7,"Sn, Zr",True,
mp-1216300,Zr20Sn13,"Sn, Zr",True,
mp-983459,HfZr,"Hf, Zr",True,
mp-1184723,HfZr3,"Hf, Zr",True,
mp-675,ZrW2,"W, Zr",False,
mp-1193848,Zr2Re,"Re, Zr",False,
mp-12109,ZrRe2,"Re, Zr",False,
mp-1374,Zr5Re24,"Re, Zr",False,
mp-574458,Zr21Re25,"Re, Zr",False,
mp-11541,ZrOs,"Os, Zr",False,
mp-570684,ZrOs2,"Os, Zr",False,
mp-1193087,Zr11Os4,"Os, Zr",False,
mp-1207654,Zr54Os17,"Os, Zr",True,
mp-30748,Zr3Ir,"Ir, Zr",False,
mp-568992,ZrIr,"Ir, Zr",False,
mp-11484,ZrIr,"Ir, Zr",False,
mp-1017541,ZrIr,"Ir, Zr",True,
mp-1191706,Zr2Ir,"Ir, Zr",False,
mp-1077297,Zr2Ir,"Ir, Zr",False,
mp-715,ZrIr2,"Ir, Zr",False,
mp-1188697,Zr5Ir3,"Ir, Zr",False,
mp-30749,Zr5Ir3,"Ir, Zr",True,
mp-1438,ZrIr3,"Ir, Zr",False,
mp-1065995,ZrPt,"Pt, Zr",False,
mp-1191960,Zr2Pt,"Pt, Zr",False,
mp-30858,ZrPt3,"Pt, Zr",False,
mp-1188129,ZrPt3,"Pt, Zr",False,
mp-1188953,Zr5Pt3,"Pt, Zr",False,
mp-1205768,ZrPt8,"Pt, Zr",True,
mp-1207440,Zr7Pt10,"Pt, Zr",True,
mp-30859,Zr9Pt11,"Pt, Zr",False,
mp-2348,Zr2Au,"Au, Zr",False,
mp-11263,Zr3Au,"Au, Zr",False,
mp-1215274,ZrAu,"Au, Zr",True,
mp-1018103,ZrAu2,"Au, Zr",False,
mp-1079681,ZrAu3,"Au, Zr",False,
mp-17813,ZrAu4,"Au, Zr",False,
mp-1630,Zr3Hg,"Hg, Zr",False,
mp-2510,ZrHg,"Hg, Zr",False,
mp-1608,ZrHg3,"Hg, Zr",False,
mp-1188042,ZrHg3,"Hg, Zr",True,
mp-977585,Zr3Tl,"Tl, Zr",True,
mp-1187844,Zr3Pb,"Pb, Zr",True,
mp-681992,Zr5Pb3,"Pb, Zr",False,
mp-30933,ZrBi,"Bi, Zr",False,
mp-29642,ZrBi2,"Bi, Zr",False,
mp-1207416,Zr3Bi,"Bi, Zr",True,
mp-1188051,Zr3Bi,"Bi, Zr",True,
mp-1207419,Zr3Bi5,"Bi, Zr",True,
mp-1207392,Zr5Bi3,"Bi, Zr",True,
mp-1207561,Zr8Bi13,"Bi, Zr",True,
mp-1220327,NbMo,"Mo, Nb",True,
mp-1220323,NbTc,"Nb, Tc",True,
mp-1220634,Nb2Tc,"Nb, Tc",True,
mp-11516,NbRu,"Nb, Ru",False,
mp-977434,Nb3Ru,"Nb, Ru",True,
mp-432,NbRu,"Nb, Ru",False,
mp-11517,NbRu3,"Nb, Ru",False,
mp-1186229,NbRu3,"Nb, Ru",True,
mp-1963,NbRh,"Nb, Rh",False,
mp-1102348,NbRh,"Nb, Rh",False,
mp-1220441,Nb4Rh,"Nb, Rh",True,
mp-11515,NbRh,"Nb, Rh",False,
mp-567345,NbRh,"Nb, Rh",False,
mp-1545,Nb3Rh,"Nb, Rh",False,
mp-2449,NbRh3,"Nb, Rh",False,
mp-1186230,NbRh3,"Nb, Rh",True,
mp-1191559,NbRh3,"Nb, Rh",False,
mp-1220635,Nb3Pd,"Nb, Pd",True,
mp-1220678,Nb2Pd,"Nb, Pd",True,
mp-1220401,Nb4Pd,"Nb, Pd",True,
mp-1018151,NbPd2,"Nb, Pd",False,
mp-669692,NbPd3,"Nb, Pd",False,
mp-1135,NbPd3,"Nb, Pd",False,
mp-22060,Nb3In,"In, Nb",False,
mp-1220719,Nb3In,"In, Nb",True,
mp-1046,NbSn2,"Nb, Sn",False,
mp-1326,Nb3Sn,"Nb, Sn",False,
mp-1192223,Nb6Sn5,"Nb, Sn",False,
mp-1217892,TaNb,"Nb, Ta",True,
mp-1220316,NbW,"Nb, W",True,
mp-1220322,NbRe,"Nb, Re",True,
mp-1932,Nb3Os,"Nb, Os",False,
mp-1186218,Nb3Os,"Nb, Os",True,
mp-1220934,Nb3Os2,"Nb, Os",True,
mp-1186225,NbOs3,"Nb, Os",True,
mp-1095683,NbIr,"Ir, Nb",False,
mp-1458,Nb3Ir,"Ir, Nb",False,
mp-1359,NbIr,"Ir, Nb",False,
mp-1186231,NbIr3,"Ir, Nb",True,
mp-1339,NbIr3,"Ir, Nb",False,
mp-1220502,Nb5Ir7,"Ir, Nb",True,
mp-1192954,Nb2Pt,"Nb, Pt",False,
mp-999376,NbPt,"Nb, Pt",False,
mp-2663,Nb3Pt,"Nb, Pt",False,
mp-11514,NbPt2,"Nb, Pt",False,
mp-12700,NbPt3,"Nb, Pt",False,
mp-1078699,NbPt3,"Nb, Pt",False,
mp-1220645,Nb3Au,"Au, Nb",True,
mp-2752,Nb3Au,"Au, Nb",False,
mp-1606,NbAu2,"Au, Nb",False,
mp-2123,Nb3Au2,"Au, Nb",False,
mp-1220390,NbAu4,"Au, Nb",True,
mp-568014,Nb3Bi,"Bi, Nb",False,
mp-1221386,MoRu,"Mo, Ru",True,
mp-1193202,Mo2Ru,"Mo, Ru",False,
mp-1221651,Mo3Ru2,"Mo, Ru",True,
mp-975834,MoRu3,"Mo, Ru",True,
mp-12595,MoRh,"Mo, Rh",False,
mp-1221484,Mo2Rh,"Mo, Rh",True,
mp-30787,MoRh3,"Mo, Rh",False,
mp-1206704,MoPd2,"Mo, Pd",True,
mp-1221429,MoPd3,"Mo, Pd",True,
mp-1221442,MoPd4,"Mo, Pd",True,
mp-30047,Sn2Mo,"Mo, Sn",False,
mp-30788,SnMo3,"Mo, Sn",False,
mp-1191083,HfMo2,"Hf, Mo",False,
mp-2363,HfMo2,"Hf, Mo",False,
mp-1217895,TaMo,"Mo, Ta",True,
mp-1221387,MoW,"Mo, W",True,
mp-1219493,ReMo3,"Mo, Re",True,
mp-1219297,Re3Mo2,"Mo, Re",True,
mp-12662,Re24Mo5,"Mo, Re",False,
mp-801,Mo3Os,"Mo, Os",False,
mp-1221418,MoOs,"Mo, Os",True,
mp-1221719,Mo3Os2,"Mo, Os",True,
mp-1120,Mo3Ir,"Ir, Mo",False,
mp-11481,MoIr,"Ir, Mo",False,
mp-11482,MoIr3,"Ir, Mo",False,
mp-999502,MoPt,"Mo, Pt",False,
mp-1232,Mo3Pt,"Mo, Pt",False,
mp-1186016,Mo3Pt,"Mo, Pt",True,
mp-952,MoPt2,"Mo, Pt",False,
mp-1221420,MoPt3,"Mo, Pt",True,
mp-867356,TcRu3,"Ru, Tc",True,
mp-1217363,TcRu,"Ru, Tc",True,
mp-861630,Tc3Ru,"Ru, Tc",True,
mp-867352,TcRh3,"Rh, Tc",True,
mp-1217422,TcRh,"Rh, Tc",True,
mp-861626,Tc3Rh,"Rh, Tc",True,
mp-861610,Tc3Pd,"Pd, Tc",True,
mp-1217414,Tc3Pd,"Pd, Tc",True,
mp-11460,HfTc,"Hf, Tc",False,
mp-1095669,HfTc2,"Hf, Tc",False,
mp-11572,TaTc,"Ta, Tc",False,
mp-1186915,ReTc,"Re, Tc",True,
mp-974411,Re3Tc,"Re, Tc",True,
mp-974492,ReTc3,"Re, Tc",True,
mp-867212,TcOs3,"Os, Tc",True,
mp-862779,Tc3Os,"Os, Tc",True,
mp-1217407,Tc3Os,"Os, Tc",True,
mp-1217409,TcIr,"Ir, Tc",True,
mp-867345,TcIr3,"Ir, Tc",True,
mp-862770,Tc3Ir,"Ir, Tc",True,
mp-972326,TcPt3,"Pt, Tc",True,
mp-867281,Tc3Pt,"Pt, Tc",True,
mp-1219522,RuRh4,"Rh, Ru",True,
mp-974341,RuRh3,"Rh, Ru",True,
mp-1219503,RuRh,"Rh, Ru",True,
mp-974335,RuRh3,"Rh, Ru",True,
mp-1186926,Ru3Rh,"Rh, Ru",True,
mp-672326,In3Ru,"In, Ru",False,
mp-607450,In3Ru,"In, Ru",False,
mp-510219,Sn2Ru,"Ru, Sn",False,
mp-680677,Sn3Ru2,"Ru, Sn",False,
mp-22344,Sn7Ru3,"Ru, Sn",False,
mp-1189592,La3Ru,"La, Ru",False,
mp-2019,LaRu2,"La, Ru",False,
mp-1104417,La5Ru2,"La, Ru",False,
mp-1202486,La7Ru3,"La, Ru",False,
mp-2802,HfRu,"Hf, Ru",False,
mp-977390,Ta3Ru,"Ru, Ta",True,
mp-1601,TaRu,"Ru, Ta",False,
mp-12110,TaRu,"Ru, Ta",False,
mp-1218044,Ta3Ru2,"Ru, Ta",True,
mp-867816,TaRu3,"Ru, Ta",True,
mp-1187258,TaRu3,"Ru, Ta",True,
mp-1219644,Ru2W3,"Ru, W",True,
mp-862655,Ru3W,"Ru, W",True,
mp-862630,ReRu3,"Re, Ru",True,
mp-974455,Re3Ru,"Re, Ru",True,
mp-974625,Re3Ru,"Re, Ru",True,
mp-1220023,OsRu,"Os, Ru",True,
mp-974326,OsRu3,"Os, Ru",True,
mp-974421,IrRu,"Ir, Ru",True,
mp-1223860,IrRu,"Ir, Ru",True,
mp-862620,IrRu3,"Ir, Ru",True,
mp-974358,Ir3Ru,"Ir, Ru",True,
mp-1120769,RuPt,"Pt, Ru",True,
mp-1219925,PdRh,"Pd, Rh",True,
mp-1186442,Pd3Rh,"Pd, Rh",True,
mp-18614,In3Rh,"In, Rh",False,
mp-899,InRh,"In, Rh",False,
mp-1184791,InRh3,"In, Rh",True,
mp-1103044,Sn2Rh,"Rh, Sn",False,
mp-565,Sn2Rh,"Rh, Sn",False,
mp-317,SnRh,"Rh, Sn",False,
mp-1208852,Sn4Rh,"Rh, Sn",True,
mp-1188303,Sn4Rh,"Rh, Sn",False,
mp-636334,SnRh2,"Rh, Sn",False,
mp-1187077,SnRh3,"Rh, Sn",True,
mp-978974,SnRh3,"Rh, Sn",True,
mp-1214412,Ba4Rh,"Ba, Rh",True,
mp-568430,BaRh2,"Ba, Rh",False,
mp-1002107,LaRh,"La, Rh",False,
mp-1104495,La3Rh2,"La, Rh",False,
mp-1702,LaRh2,"La, Rh",False,
mp-626,La4Rh3,"La, Rh",False,
mp-1189031,La7Rh3,"La, Rh",False,
mp-569100,LaRh3,"La, Rh",False,
mp-974030,LaRh3,"La, Rh",False,
mp-1197877,La5Rh4,"La, Rh",False,
mp-568375,La2Rh7,"La, Rh",False,
mp-1190346,La2Rh7,"La, Rh",False,
mp-1190626,Hf2Rh,"Hf, Rh",False,
mp-11457,HfRh,"Hf, Rh",False,
mp-1027,HfRh3,"Hf, Rh",False,
mp-17045,Hf3Rh5,"Hf, Rh",False,
mp-1103212,TaRh2,"Rh, Ta",False,
mp-1020,TaRh3,"Rh, Ta",False,
mp-30866,Rh3W,"Rh, W",False,
mp-867865,ReRh3,"Re, Rh",True,
mp-1186923,Re3Rh,"Re, Rh",True,
mp-1219539,Re3Rh,"Re, Rh",True,
mp-1186377,OsRh3,"Os, Rh",True,
mp-1184794,IrRh3,"Ir, Rh",True,
mp-1223919,IrRh,"Ir, Rh",True,
mp-1184768,IrRh3,"Ir, Rh",True,
mp-863709,Ir3Rh,"Ir, Rh",True,
mp-1184771,Ir3Rh,"Ir, Rh",True,
mp-974376,PtRh3,"Pt, Rh",True,
mp-974370,PtRh3,"Pt, Rh",True,
mp-1219734,PtRh,"Pt, Rh",True,
mp-974395,Pt3Rh,"Pt, Rh",True,
mp-974616,Pt3Rh,"Pt, Rh",True,
mp-11870,Hg2Rh,"Hg, Rh",False,
mp-442,RhPb,"Pb, Rh",False,
mp-321,RhPb2,"Pb, Rh",False,
mp-569678,Rh4Pb5,"Pb, Rh",False,
mp-23217,Bi2Rh,"Bi, Rh",False,
mp-1064554,BiRh,"Bi, Rh",False,
mp-581990,Bi3Rh,"Bi, Rh",False,
mp-30467,Bi4Rh,"Bi, Rh",False,
mp-581527,Bi14Rh3,"Bi, Rh",False,
mp-1183206,Ag3Pd,"Ag, Pd",True,
mp-1229012,AgPd,"Ag, Pd",True,
mp-1183222,AgPd,"Ag, Pd",True,
mp-985296,Ag3Pd,"Ag, Pd",True,
mp-1696,CdPd,"Cd, Pd",False,
mp-1183621,Cd3Pd,"Cd, Pd",True,
mp-1183635,Cd3Pd,"Cd, Pd",True,
mp-1183648,Cd3Pd,"Cd, Pd",True,
mp-1183655,CdPd3,"Cd, Pd",True,
mp-1183675,CdPd3,"Cd, Pd",True,
mp-865985,CdPd3,"Cd, Pd",True,
mp-1227077,Cd43Pd8,"Cd, Pd",True,
mp-1214676,Cd53Pd16,"Cd, Pd",True,
mp-647220,Cd85Pd27,"Cd, Pd",False,
mp-21215,InPd,"In, Pd",False,
mp-22646,InPd2,"In, Pd",False,
mp-510437,In3Pd2,"In, Pd",False,
mp-1007664,InPd3,"In, Pd",False,
mp-1078721,InPd3,"In, Pd",False,
mp-31337,InPd3,"In, Pd",False,
mp-510436,InPd3,"In, Pd",False,
mp-568655,In7Pd3,"In, Pd",False,
mp-22146,In3Pd5,"In, Pd",False,
mp-2128,Sn4Pd,"Pd, Sn",False,
mp-1371,Sn3Pd,"Pd, Sn",False,
mp-1573,Sn2Pd,"Pd, Sn",False,
mp-2369,SnPd,"Pd, Sn",False,
mp-1851,SnPd2,"Pd, Sn",False,
mp-718,SnPd3,"Pd, Sn",False,
mp-1219006,Sn7Pd5,"Pd, Sn",True,
mp-1209131,Sn9Pd13,"Pd, Sn",True,
mp-1219223,Sn13Pd20,"Pd, Sn",True,
mp-1008505,BaPd,"Ba, Pd",False,
mp-1064367,BaPd,"Ba, Pd",True,
mp-1103028,Ba2Pd,"Ba, Pd",False,
mp-1687,BaPd2,"Ba, Pd",False,
mp-2606,BaPd5,"Ba, Pd",False,
mp-1002115,LaPd,"La, Pd",False,
mp-674,LaPd3,"La, Pd",False,
mp-1105925,La7Pd3,"La, Pd",False,
mp-1104435,La3Pd4,"La, Pd",False,
mp-30753,LaPd5,"La, Pd",False,
mp-1190654,Hf2Pd,"Hf, Pd",False,
mp-1007692,HfPd,"Hf, Pd",True,
mp-11454,Hf2Pd,"Hf, Pd",False,
mp-1207004,HfPd2,"Hf, Pd",True,
mp-1007656,HfPd3,"Hf, Pd",True,
mp-11453,HfPd3,"Hf, Pd",False,
mp-865166,HfPd5,"Hf, Pd",True,
mp-999133,TaPd,"Pd, Ta",False,
mp-30835,TaPd2,"Pd, Ta",False,
mp-582360,TaPd3,"Pd, Ta",False,
mp-30836,TaPd3,"Pd, Ta",False,
mp-1186437,Pd3W,"Pd, W",True,
mp-1219940,Pd4W,"Pd, W",True,
mp-862586,Re3Pd,"Pd, Re",True,
mp-1219908,PdPt,"Pd, Pt",True,
mp-1186450,PdPt3,"Pd, Pt",True,
mp-1219920,PdAu,"Au, Pd",True,
mp-999298,Pd3Au,"Au, Pd",True,
mp-973839,PdAu3,"Au, Pd",True,
mp-973834,PdAu3,"Au, Pd",True,
mp-1186447,PdAu3,"Au, Pd",True,
mp-8675,HgPd,"Hg, Pd",False,
mp-2685,HgPd,"Hg, Pd",False,
mp-1184658,HgPd3,"Hg, Pd",True,
mp-863720,HgPd3,"Hg, Pd",True,
mp-977129,HgPd3,"Hg, Pd",True,
mp-30721,Hg5Pd2,"Hg, Pd",False,
mp-570896,Tl2Pd,"Pd, Tl",False,
mp-1101944,TlPd2,"Pd, Tl",False,
mp-1079938,TlPd3,"Pd, Tl",False,
mp-571030,TlPd3,"Pd, Tl",False,
mp-569785,TlPd3,"Pd, Tl",True,
mp-1297,Tl9Pd13,"Pd, Tl",False,
mp-20599,PdPb2,"Pb, Pd",False,
mp-1210215,PdPb,"Pb, Pd",True,
mp-20849,Pd3Pb,"Pb, Pd",False,
mp-1188663,Pd5Pb3,"Pb, Pd",False,
mp-30826,Pd13Pb9,"Pb, Pd",False,
mp-23206,BiPd,"Bi, Pd",False,
mp-570197,Bi2Pd,"Bi, Pd",False,
mp-1008488,BiPd,"Bi, Pd",False,
mp-568746,Bi2Pd,"Bi, Pd",False,
mp-569727,BiPd,"Bi, Pd",False,
mp-30463,BiPd3,"Bi, Pd",False,
mp-1227285,BiPd3,"Bi, Pd",True,
mp-30464,Bi2Pd5,"Bi, Pd",False,
mp-1198800,Bi3Pd8,"Bi, Pd",False,
mp-1226736,CdAg3,"Ag, Cd",True,
mp-1183627,CdAg3,"Ag, Cd",True,
mp-1226728,CdAg,"Ag, Cd",True,
mp-1226716,CdAg,"Ag, Cd",True,
mp-865910,CdAg3,"Ag, Cd",True,
mp-1183647,CdAg3,"Ag, Cd",True,
mp-2642,CdAg,"Ag, Cd",False,
mp-1226726,CdAg,"Ag, Cd",True,
mp-1226933,Cd3Ag,"Ag, Cd",True,
mp-567857,Cd8Ag5,"Ag, Cd",False,
mp-760385,In2Ag,"Ag, In",True,
mp-19974,In2Ag,"Ag, In",False,
mp-1184517,In3Ag,"Ag, In",True,
mp-1184493,In3Ag,"Ag, In",True,
mp-1223787,InAg3,"Ag, In",True,
mp-30343,InAg3,"Ag, In",False,
mp-1223819,InAg4,"Ag, In",True,
mp-21975,In4Ag9,"Ag, In",False,
mp-1224231,In9Ag17,"Ag, In",True,
mp-611,Ag3Sn,"Ag, Sn",False,
mp-11840,BaAg,"Ag, Ba",False,
mp-1241,BaAg2,"Ag, Ba",True,
mp-12612,Ba3Ag2,"Ag, Ba",False,
mp-1077322,BaAg2,"Ag, Ba",False,
mp-1814,BaAg5,"Ag, Ba",False,
mp-1948,LaAg,"Ag, La",False,
mp-1025059,LaAg2,"Ag, La",False,
mp-1185024,LaAg3,"Ag, La",True,
mp-1223706,La14Ag51,"Ag, La",True,
mp-13156,HfAg,"Ag, Hf",False,
mp-13155,Hf2Ag,"Ag, Hf",False,
mp-1183209,AgPt,"Ag, Pt",True,
mp-12065,Ag3Pt,"Ag, Pt",False,
mp-1229015,AgPt,"Ag, Pt",True,
mp-30353,AgPt3,"Ag, Pt",False,
mp-1229032,AgPt4,"Ag, Pt",True,
mp-1183205,Ag3Au,"Ag, Au",True,
mp-1229092,AgAu,"Ag, Au",True,
mp-1183214,Ag3Au,"Ag, Au",True,
mp-1183227,AgAu,"Ag, Au",True,
mp-1183137,Ag3Au,"Ag, Au",True,
mp-863750,AgAu3,"Ag, Au",True,
mp-985287,AgAu3,"Ag, Au",True,
mp-1183224,AgAu3,"Ag, Au",True,
mp-758433,AgHg,"Ag, Hg",True,
mp-758523,AgHg,"Ag, Hg",True,
mp-1183250,Ag3Hg,"Ag, Hg",True,
mp-1229093,Ag2Hg,"Ag, Hg",True,
mp-985443,Ag3Hg,"Ag, Hg",True,
mp-770023,Ag2Hg3,"Ag, Hg",True,
mp-759790,Ag2Hg5,"Ag, Hg",True,
mp-770433,Ag11Hg9,"Ag, Hg",True,
mp-1183256,AgPb3,"Ag, Pb",True,
mp-985702,AgPb3,"Ag, Pb",True,
mp-1183676,CdIn3,"Cd, In",True,
mp-1183674,CdIn3,"Cd, In",True,
mp-1183669,CdIn,"Cd, In",True,
mp-12661,Cd3In,"Cd, In",False,
mp-1713,CsCd13,"Cd, Cs",False,
mp-527,BaCd,"Ba, Cd",False,
mp-8093,Ba2Cd,"Ba, Cd",False,
mp-11266,BaCd2,"Ba, Cd",False,
mp-1183366,BaCd3,"Ba, Cd",True,
mp-31216,BaCd11,"Ba, Cd",False,
mp-1228287,Ba7Cd31,"Ba, Cd",True,
mp-1185113,La3Cd,"Cd, La",True,
mp-1184995,La3Cd,"Cd, La",True,
mp-776,LaCd,"Cd, La",False,
mp-12055,LaCd2,"Cd, La",True,
mp-862559,LaCd3,"Cd, La",True,
mp-1201591,LaCd11,"Cd, La",False,
mp-30489,La2Cd17,"Cd, La",False,
