material_id,formula,elements,num_elements,energy_above_hull,crystal_system,spacegroup_number,spacegroup_symbol,band_gap,theoretical,is_metal,electronegativity_difference,atomic_concentrations
mp-11517,NbRu3,"Nb, Ru",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2598,Nb: 0.2500; Ru: 0.7500
mp-12594,TiIr,"Ir, Ti",2,0.08534831500000095,Cubic,221,Pm-3m,0.0,False,True,0.3300,Ti: 0.5000; Ir: 0.5000
mp-11521,ScNi,"Ni, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2750,Sc: 0.5000; Ni: 0.5000
mp-635,ScRh3,"Rh, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3984,Sc: 0.2500; Rh: 0.7500
mp-372,VPt3,"Pt, V",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2815,V: 0.2500; Pt: 0.7500
mp-1172,MgRh,"Mg, Rh",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4850,Mg: 0.5000; Rh: 0.5000
mp-13496,ZrPd,"Pd, Zr",2,0.06452598250000108,Cubic,221,Pm-3m,0.0,False,True,0.4350,Zr: 0.5000; Pd: 0.5000
mp-12110,TaRu,"Ru, Ta",2,0.03351981000000137,Cubic,221,Pm-3m,0.0,False,True,0.3500,Ta: 0.5000; Ru: 0.5000
mp-2121,ScAl3,"Al, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1083,Sc: 0.2500; Al: 0.7500
mp-11498,MgTl,"Mg, Tl",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1550,Mg: 0.5000; Tl: 0.5000
mp-1020,TaRh3,"Rh, Ta",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3377,Ta: 0.2500; Rh: 0.7500
mp-2090,FeCo,"Co, Fe",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0250,Fe: 0.5000; Co: 0.5000
mp-22704,YIn,"In, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2800,Y: 0.5000; In: 0.5000
mp-21215,InPd,"In, Pd",2,0.005904551666667146,Cubic,221,Pm-3m,0.0,False,True,0.2100,In: 0.5000; Pd: 0.5000
mp-30867,ScRu,"Ru, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4200,Sc: 0.5000; Ru: 0.5000
mp-2426,LiAg,"Ag, Li",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4750,Li: 0.5000; Ag: 0.5000
mp-11407,GaPt3,"Ga, Pt",2,0.014427044999997918,Cubic,221,Pm-3m,0.0,False,True,0.2035,Ga: 0.2500; Pt: 0.7500
mp-1197367,SrHg11,"Hg, Sr",2,0.05080219021825072,Cubic,221,Pm-3m,0.0,False,True,0.2902,Sr: 0.0833; Hg: 0.9167
mp-2593,AlNi3,"Al, Ni",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1299,Al: 0.2500; Ni: 0.7500
mp-1438,ZrIr3,"Ir, Zr",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3767,Zr: 0.2500; Ir: 0.7500
mp-592,TiRu,"Ru, Ti",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3300,Ti: 0.5000; Ru: 0.5000
mp-331,ScAl,"Al, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1250,Sc: 0.5000; Al: 0.5000
mp-987,ZnCu,"Cu, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1250,Zn: 0.5000; Cu: 0.5000
mp-922,CoPt3,"Co, Pt",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1732,Co: 0.2500; Pt: 0.7500
mp-2808,ZrRh,"Rh, Zr",2,0.08393397999999763,Cubic,221,Pm-3m,0.0,False,True,0.4750,Zr: 0.5000; Rh: 0.5000
mp-1684,ZnAu,"Au, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4450,Zn: 0.5000; Au: 0.5000
mp-11952,KHg11,"Hg, K",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3261,K: 0.0833; Hg: 0.9167
mp-11488,LaTl,"La, Tl",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2600,La: 0.5000; Tl: 0.5000
mp-542569,AlRu,"Al, Ru",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2950,Al: 0.5000; Ru: 0.5000
mp-11522,Ni3Sn,"Ni, Sn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0217,Ni: 0.7500; Sn: 0.2500
mp-11953,RbHg11,"Hg, Rb",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3261,Rb: 0.0833; Hg: 0.9167
mp-20997,InNi,"In, Ni",2,0.09218754000000118,Cubic,221,Pm-3m,0.0,False,True,0.0650,In: 0.5000; Ni: 0.5000
mp-11484,ZrIr,"Ir, Zr",2,0.08134236125000172,Cubic,221,Pm-3m,0.0,False,True,0.4350,Zr: 0.5000; Ir: 0.5000
mp-11358,TaCo3,"Co, Ta",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1645,Ta: 0.2500; Co: 0.7500
mp-1104,LaMg,"La, Mg",2,0.005696517500002329,Cubic,221,Pm-3m,0.0,False,True,0.1050,La: 0.5000; Mg: 0.5000
mp-649,FePt3,"Fe, Pt",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1949,Fe: 0.2500; Pt: 0.7500
mp-30353,AgPt3,"Ag, Pt",2,0.07138850416666287,Cubic,221,Pm-3m,0.0,False,True,0.1516,Ag: 0.2500; Pt: 0.7500
mp-316,MnV,"Mn, V",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0400,Mn: 0.5000; V: 0.5000
mp-11573,TiTc,"Tc, Ti",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1800,Ti: 0.5000; Tc: 0.5000
mp-1082,VIr3,"Ir, V",2,0.015957168749999084,Cubic,221,Pm-3m,0.0,False,True,0.2468,V: 0.2500; Ir: 0.7500
mp-11388,GaIr,"Ga, Ir",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1950,Ga: 0.5000; Ir: 0.5000
mp-20849,Pd3Pb,"Pb, Pd",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0563,Pd: 0.7500; Pb: 0.2500
mp-2861,CaTl,"Ca, Tl",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3100,Ca: 0.5000; Tl: 0.5000
mp-1408,MgHg,"Hg, Mg",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3450,Mg: 0.5000; Hg: 0.5000
mp-19870,GaFe3,"Fe, Ga",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0087,Ga: 0.2500; Fe: 0.7500
mp-1073,CaCd,"Ca, Cd",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3450,Ca: 0.5000; Cd: 0.5000
mp-191,YRh,"Rh, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.5300,Y: 0.5000; Rh: 0.5000
mp-22320,GaRu,"Ga, Ru",2,0.0005310187499993901,Cubic,221,Pm-3m,0.0,False,True,0.1950,Ga: 0.5000; Ru: 0.5000
mp-12067,MnAl,"Al, Mn",2,0.04769594000000055,Cubic,221,Pm-3m,0.0,False,True,0.0300,Mn: 0.5000; Al: 0.5000
mp-6938,ZnRh,"Rh, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3150,Zn: 0.5000; Rh: 0.5000
mp-2615,LaZn,"La, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2750,La: 0.5000; Zn: 0.5000
mp-12798,Ni3Pt,"Ni, Pt",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1602,Ni: 0.7500; Pt: 0.2500
mp-20291,YPb3,"Pb, Y",2,0.015527627499999141,Cubic,221,Pm-3m,0.0,False,True,0.4806,Y: 0.2500; Pb: 0.7500
mp-1418,FeNi3,"Fe, Ni",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0346,Fe: 0.2500; Ni: 0.7500
mp-2540,VTc,"Tc, V",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1350,V: 0.5000; Tc: 0.5000
mp-437,MgAu,"Au, Mg",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.6150,Mg: 0.5000; Au: 0.5000
mp-1201591,LaCd11,"Cd, La",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1631,La: 0.0833; Cd: 0.9167
mp-229,ZrRh3,"Rh, Zr",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4114,Zr: 0.2500; Rh: 0.7500
mp-23201,BaBi3,"Ba, Bi",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4893,Ba: 0.2500; Bi: 0.7500
mp-915,YCd,"Cd, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2350,Y: 0.5000; Cd: 0.5000
mp-20555,NaPb3,"Na, Pb",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.6062,Na: 0.2500; Pb: 0.7500
mp-30858,ZrPt3,"Pt, Zr",2,0.016842564374996982,Cubic,221,Pm-3m,0.0,False,True,0.4114,Zr: 0.2500; Pt: 0.7500
mp-11473,TlHg,"Hg, Tl",2,0.01484476833332593,Cubic,221,Pm-3m,0.0,False,True,0.1900,Tl: 0.5000; Hg: 0.5000
mp-2012,LiHg,"Hg, Li",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.5100,Li: 0.5000; Hg: 0.5000
mp-11516,NbRu,"Nb, Ru",2,0.024435130000000527,Cubic,221,Pm-3m,0.0,False,True,0.3000,Nb: 0.5000; Ru: 0.5000
mp-2564,SrMg,"Mg, Sr",2,0.016734022499999668,Cubic,221,Pm-3m,0.0,False,True,0.1800,Sr: 0.5000; Mg: 0.5000
mp-11501,MnNi3,"Mn, Ni",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1559,Mn: 0.2500; Ni: 0.7500
mp-580357,Cu3Pd,"Cu, Pd",2,0.004421831071429239,Cubic,221,Pm-3m,0.0,False,True,0.1299,Cu: 0.7500; Pd: 0.2500
mp-718,SnPd3,"Pd, Sn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1039,Sn: 0.2500; Pd: 0.7500
mp-2743,LiPd,"Li, Pd",2,0.021507794999999774,Cubic,221,Pm-3m,0.0,False,True,0.6100,Li: 0.5000; Pd: 0.5000
mp-11474,TlHg3,"Hg, Tl",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1645,Tl: 0.2500; Hg: 0.7500
mp-2258,Cu3Au,"Au, Cu",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2771,Cu: 0.7500; Au: 0.2500
mp-22461,Fe3Sn,"Fe, Sn",2,0.08591179999999898,Cubic,221,Pm-3m,0.0,False,True,0.0563,Fe: 0.7500; Sn: 0.2500
mp-30479,Ca3Pb,"Ca, Pb",2,0.0422716649999999,Cubic,221,Pm-3m,0.0,False,True,0.5759,Ca: 0.7500; Pb: 0.2500
mp-570428,Sc3In,"In, Sc",2,0.01799844249999971,Cubic,221,Pm-3m,0.0,False,True,0.1819,Sc: 0.7500; In: 0.2500
mp-571,TiNi,"Ni, Ti",2,0.048494374999999756,Cubic,221,Pm-3m,0.0,False,True,0.1850,Ti: 0.5000; Ni: 0.5000
mp-213,CaPd,"Ca, Pd",2,0.006872011666665401,Cubic,221,Pm-3m,0.0,False,True,0.6000,Ca: 0.5000; Pd: 0.5000
mp-633,LaSn3,"La, Sn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3724,La: 0.2500; Sn: 0.7500
mp-932,ScGa3,"Ga, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1949,Sc: 0.2500; Ga: 0.7500
mp-636328,TiPd3,"Pd, Ti",2,0.0048098193749979146,Cubic,221,Pm-3m,0.0,False,True,0.2858,Ti: 0.2500; Pd: 0.7500
mp-30475,CaHg11,"Ca, Hg",2,0.08831153194444852,Cubic,221,Pm-3m,0.0,False,True,0.2764,Ca: 0.0833; Hg: 0.9167
mp-526,CaTl3,"Ca, Tl",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2685,Ca: 0.2500; Tl: 0.7500
mp-776,LaCd,"Cd, La",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2950,La: 0.5000; Cd: 0.5000
mp-1152,TiRh3,"Rh, Ti",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3204,Ti: 0.2500; Rh: 0.7500
mp-11274,BePd,"Be, Pd",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3150,Be: 0.5000; Pd: 0.5000
mp-11248,LiAu3,"Au, Li",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.6755,Li: 0.2500; Au: 0.7500
mp-20549,CaPb3,"Ca, Pb",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.5759,Ca: 0.2500; Pb: 0.7500
mp-1174,MgSc,"Mg, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0250,Mg: 0.5000; Sc: 0.5000
mp-570276,ZrZn,"Zn, Zr",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1600,Zr: 0.5000; Zn: 0.5000
mp-20131,YIn3,"In, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2425,Y: 0.2500; In: 0.7500
mp-1211,ScCd,"Cd, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1650,Sc: 0.5000; Cd: 0.5000
mp-2323,BeCu,"Be, Cu",2,0.005036342500000401,Cubic,221,Pm-3m,0.0,False,True,0.1650,Be: 0.5000; Cu: 0.5000
mp-815,GaNi3,"Ga, Ni",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0433,Ga: 0.2500; Ni: 0.7500
mp-734,LaHg,"Hg, La",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4500,La: 0.5000; Hg: 0.5000
mp-527,BaCd,"Ba, Cd",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4000,Ba: 0.5000; Cd: 0.5000
mp-674,LaPd3,"La, Pd",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4763,La: 0.2500; Pd: 0.7500
mp-506,MgPd,"Mg, Pd",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4450,Mg: 0.5000; Pd: 0.5000
mp-22784,InNi3,"In, Ni",2,0.07934622749999853,Cubic,221,Pm-3m,0.0,False,True,0.0563,In: 0.2500; Ni: 0.7500
mp-1018029,CuPd,"Cu, Pd",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1500,Cu: 0.5000; Pd: 0.5000
mp-21289,TiZn3,"Ti, Zn",2,0.006043867499998079,Cubic,221,Pm-3m,0.0,False,True,0.0476,Ti: 0.2500; Zn: 0.7500
mp-21162,SrPb3,"Pb, Sr",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.5976,Sr: 0.2500; Pb: 0.7500
mp-1063661,MgNi3,"Mg, Ni",2,0.09358975781249956,Cubic,221,Pm-3m,0.0,False,True,0.2598,Mg: 0.2500; Ni: 0.7500
mp-2444,GaRh,"Ga, Rh",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2350,Ga: 0.5000; Rh: 0.5000
mp-899,InRh,"In, Rh",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2500,In: 0.5000; Rh: 0.5000
mp-12065,Ag3Pt,"Ag, Pt",2,0.020805422500000503,Cubic,221,Pm-3m,0.0,False,True,0.1516,Ag: 0.7500; Pt: 0.2500
mp-1089,TiIr3,"Ir, Ti",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2858,Ti: 0.2500; Ir: 0.7500
mp-12585,CrRh3,"Cr, Rh",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2685,Cr: 0.2500; Rh: 0.7500
mp-11457,HfRh,"Hf, Rh",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4900,Hf: 0.5000; Rh: 0.5000
mp-1339,NbIr3,"Ir, Nb",2,0.002251210000004278,Cubic,221,Pm-3m,0.0,False,True,0.2598,Nb: 0.2500; Ir: 0.7500
mp-2642,CdAg,"Ag, Cd",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1200,Cd: 0.5000; Ag: 0.5000
mp-284,AlCo,"Al, Co",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1350,Al: 0.5000; Co: 0.5000
mp-10890,LiAl3,"Al, Li",2,0.0109495750000006,Cubic,221,Pm-3m,0.0,False,True,0.2728,Li: 0.2500; Al: 0.7500
mp-1121,GaCo,"Co, Ga",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0350,Ga: 0.5000; Co: 0.5000
mp-2515,CrPt3,"Cr, Pt",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2685,Cr: 0.2500; Pt: 0.7500
mp-1471,Zr3Al,"Al, Zr",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1212,Zr: 0.7500; Al: 0.2500
mp-11452,HfOs,"Hf, Os",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4500,Hf: 0.5000; Os: 0.5000
mp-2314,LiPb,"Li, Pb",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.6750,Li: 0.5000; Pb: 0.5000
mp-30496,SrCd,"Cd, Sr",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3700,Sr: 0.5000; Cd: 0.5000
mp-31337,InPd3,"In, Pd",2,0.031658931249999966,Cubic,221,Pm-3m,0.0,False,True,0.1819,In: 0.2500; Pd: 0.7500
mp-11471,ScHg,"Hg, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3200,Sc: 0.5000; Hg: 0.5000
mp-7753,MgPd3,"Mg, Pd",2,0.01137175124999068,Cubic,221,Pm-3m,0.0,False,True,0.3854,Mg: 0.2500; Pd: 0.7500
mp-2434,SrTl,"Sr, Tl",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3350,Sr: 0.5000; Tl: 0.5000
mp-1395,VRu,"Ru, V",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2850,V: 0.5000; Ru: 0.5000
mp-417,MnRh,"Mn, Rh",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3650,Mn: 0.5000; Rh: 0.5000
mp-11229,YAl,"Al, Y",2,0.030594507500000034,Cubic,221,Pm-3m,0.0,False,True,0.1950,Y: 0.5000; Al: 0.5000
mp-11503,MnZn,"Mn, Zn",2,0.0832009423563207,Cubic,221,Pm-3m,0.0,False,True,0.0500,Mn: 0.5000; Zn: 0.5000
mp-11578,VZn3,"V, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0087,V: 0.2500; Zn: 0.7500
mp-1918,FeRh,"Fe, Rh",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2250,Fe: 0.5000; Rh: 0.5000
mp-11575,YTl,"Tl, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2000,Y: 0.5000; Tl: 0.5000
mp-2757,CdAu,"Au, Cd",2,0.011665960555554022,Cubic,221,Pm-3m,0.0,False,True,0.4250,Cd: 0.5000; Au: 0.5000
mp-265,TaIr3,"Ir, Ta",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3031,Ta: 0.2500; Ir: 0.7500
mp-30746,YIr,"Ir, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4900,Y: 0.5000; Ir: 0.5000
mp-12107,TiPt3,"Pt, Ti",2,0.004863833214280078,Cubic,221,Pm-3m,0.0,False,True,0.3204,Ti: 0.2500; Pt: 0.7500
mp-829,AlPd,"Al, Pd",2,0.037793284999999344,Cubic,221,Pm-3m,0.0,False,True,0.2950,Al: 0.5000; Pd: 0.5000
mp-2802,HfRu,"Hf, Ru",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4500,Hf: 0.5000; Ru: 0.5000
mp-1487,AlNi,"Al, Ni",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1500,Al: 0.5000; Ni: 0.5000
mp-12674,MnAu,"Au, Mn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4950,Mn: 0.5000; Au: 0.5000
mp-12593,ScIr3,"Ir, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3637,Sc: 0.2500; Ir: 0.7500
mp-11286,CaHg,"Ca, Hg",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.5000,Ca: 0.5000; Hg: 0.5000
mp-570691,Ti3Sn,"Sn, Ti",2,0.03354331625000029,Cubic,221,Pm-3m,0.0,False,True,0.1819,Ti: 0.7500; Sn: 0.2500
mp-2677,ScPd3,"Pd, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3637,Sc: 0.2500; Pd: 0.7500
mp-12778,VOs,"Os, V",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2850,V: 0.5000; Os: 0.5000
mp-1912,ZnAg,"Ag, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1400,Zn: 0.5000; Ag: 0.5000
mp-1129,ScIr,"Ir, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4200,Sc: 0.5000; Ir: 0.5000
mp-2560,Ti3Hg,"Hg, Ti",2,0.07098824124999936,Cubic,221,Pm-3m,0.0,False,True,0.1992,Ti: 0.7500; Hg: 0.2500
mp-1033,BeNi,"Be, Ni",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1700,Be: 0.5000; Ni: 0.5000
mp-371,La3Tl,"La, Tl",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2252,La: 0.7500; Tl: 0.2500
mp-11279,TiBe,"Be, Ti",2,0.005038837916666594,Cubic,221,Pm-3m,0.0,False,True,0.0150,Ti: 0.5000; Be: 0.5000
mp-364,AlRh,"Al, Rh",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3350,Al: 0.5000; Rh: 0.5000
mp-20909,La3In,"In, La",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2944,La: 0.7500; In: 0.2500
mp-568711,VPd3,"Pd, V",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2468,V: 0.2500; Pd: 0.7500
mp-1103521,Sr8Rh5,"Rh, Sr",2,0.06306937846153815,Cubic,221,Pm-3m,0.0,False,True,0.6471,Sr: 0.6154; Rh: 0.3846
mp-11572,TaTc,"Ta, Tc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2000,Ta: 0.5000; Tc: 0.5000
mp-10889,La3Al,"Al, La",2,0.04054629000000176,Cubic,221,Pm-3m,0.0,False,True,0.2208,La: 0.7500; Al: 0.2500
mp-1600,BaHg11,"Ba, Hg",2,0.023561886180550773,Cubic,221,Pm-3m,0.0,False,True,0.3068,Ba: 0.0833; Hg: 0.9167
mp-953,NbZn3,"Nb, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0217,Nb: 0.2500; Zn: 0.7500
mp-1608,ZrHg3,"Hg, Zr",2,0.02171306624999403,Cubic,221,Pm-3m,0.0,False,True,0.2901,Zr: 0.2500; Hg: 0.7500
mp-2210,ZrCu,"Cu, Zr",2,0.04223478423077154,Cubic,221,Pm-3m,0.0,False,True,0.2850,Zr: 0.5000; Cu: 0.5000
mp-2179,TiRe,"Re, Ti",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1800,Ti: 0.5000; Re: 0.5000
mp-1885,AlIr,"Al, Ir",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2950,Al: 0.5000; Ir: 0.5000
mp-20487,La3Ga,"Ga, La",2,0.07183331791666703,Cubic,221,Pm-3m,0.0,False,True,0.3074,La: 0.7500; Ga: 0.2500
mp-481,ScPt3,"Pt, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3984,Sc: 0.2500; Pt: 0.7500
mp-20695,Zr3In,"In, Zr",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1949,Zr: 0.7500; In: 0.2500
mp-2001,LaTl3,"La, Tl",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2252,La: 0.2500; Tl: 0.7500
mp-1486,ZnNi,"Ni, Zn",2,0.009157754999999934,Cubic,221,Pm-3m,0.0,False,True,0.1300,Zn: 0.5000; Ni: 0.5000
mp-2449,NbRh3,"Nb, Rh",2,0.00891538750000187,Cubic,221,Pm-3m,0.0,False,True,0.2944,Nb: 0.2500; Rh: 0.7500
mp-608,TiCo3,"Co, Ti",2,0.04045357499999902,Cubic,221,Pm-3m,0.0,False,True,0.1472,Ti: 0.2500; Co: 0.7500
mp-291,TiOs,"Os, Ti",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3300,Ti: 0.5000; Os: 0.5000
mp-2658,AlFe,"Al, Fe",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1100,Al: 0.5000; Fe: 0.5000
mp-615,YMg,"Mg, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.0450,Y: 0.5000; Mg: 0.5000
mp-30351,MgAg3,"Ag, Mg",2,0.010391439999999363,Cubic,221,Pm-3m,0.0,False,True,0.2685,Mg: 0.2500; Ag: 0.7500
mp-1902,MnPd,"Mn, Pd",2,0.009346633413791494,Cubic,221,Pm-3m,0.0,False,True,0.3250,Mn: 0.5000; Pd: 0.5000
mp-12083,CrIr3,"Cr, Ir",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2338,Cr: 0.2500; Ir: 0.7500
mp-2781,ScPd,"Pd, Sc",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4200,Sc: 0.5000; Pd: 0.5000
mp-1185,VRh3,"Rh, V",2,0.008832503749999887,Cubic,221,Pm-3m,0.0,False,True,0.2815,V: 0.2500; Rh: 0.7500
mp-1335,VFe,"Fe, V",2,0.021580906875001915,Cubic,221,Pm-3m,0.0,False,True,0.1000,V: 0.5000; Fe: 0.5000
mp-20729,LaIn3,"In, La",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2944,La: 0.2500; In: 0.7500
mp-30856,ZnPt3,"Pt, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2728,Zn: 0.2500; Pt: 0.7500
mp-2474,YAg,"Ag, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3550,Y: 0.5000; Ag: 0.5000
mp-11261,YAu,"Au, Y",2,0.042603579999997976,Cubic,221,Pm-3m,0.0,False,True,0.6600,Y: 0.5000; Au: 0.5000
mp-568106,Mg41Al67,"Al, Mg",2,0.05170004335648093,Cubic,221,Pm-3m,0.0,False,True,0.1456,Mg: 0.3796; Al: 0.6204
mp-2773,BeCo,"Be, Co",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1550,Be: 0.5000; Co: 0.5000
mp-12086,Cu3Pt,"Cu, Pt",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1645,Cu: 0.7500; Pt: 0.2500
mp-2516,YZn,"Y, Zn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.2150,Y: 0.5000; Zn: 0.5000
mp-20828,Pt3Pb,"Pb, Pt",2,0.03465780500000193,Cubic,221,Pm-3m,0.0,False,True,0.0217,Pt: 0.7500; Pb: 0.2500
mp-188,AlPt3,"Al, Pt",2,0.01388988312499606,Cubic,221,Pm-3m,0.0,False,True,0.2901,Al: 0.2500; Pt: 0.7500
mp-1681,La3Sn,"La, Sn",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.3724,La: 0.7500; Sn: 0.2500
mp-11541,ZrOs,"Os, Zr",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.4350,Zr: 0.5000; Os: 0.5000
mp-2393,YTl3,"Tl, Y",2,0.0,Cubic,221,Pm-3m,0.0,False,True,0.1732,Y: 0.2500; Tl: 0.7500
