material_id,formula,elements,theoretical,valence_info
mp-981935,Li5Mg,"Li, Mg",True,"Li: 5 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1094673,LiMg,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1094589,LiMg,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1094580,LiMg,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1094590,Li5Mg,"Li, Mg",True,"Li: 5 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1094562,Li2Mg,"Li, Mg",True,"Li: 2 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1100190,LiMg,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1094601,Li2Mg,"Li, Mg",True,"Li: 2 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1222270,LiMg,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1094159,Li3Mg,"Li, Mg",True,"Li: 3 (Valence: 1), Mg: 1 (Valence: 2)"
mp-976982,Li2Mg,"Li, Mg",True,"Li: 2 (Valence: 1), Mg: 1 (Valence: 2)"
mp-976262,LiMg,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 1 (Valence: 2)"
mp-1094593,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094581,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094574,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094604,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094156,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094582,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094587,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094570,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094605,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094559,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094579,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-973455,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-865939,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-973374,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094600,LiMg2,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 2 (Valence: 2)"
mp-1094670,LiMg3,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 3 (Valence: 2)"
mp-1094567,LiMg3,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 3 (Valence: 2)"
mp-1094665,LiMg3,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 3 (Valence: 2)"
mp-1094602,LiMg3,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 3 (Valence: 2)"
mp-1016222,LiMg3,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 3 (Valence: 2)"
mp-1094603,LiMg3,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 3 (Valence: 2)"
mp-1094596,LiMg3,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 3 (Valence: 2)"
mp-1206428,Li3Mg5,"Li, Mg",True,"Li: 3 (Valence: 1), Mg: 5 (Valence: 2)"
mp-1094558,LiMg5,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 5 (Valence: 2)"
mp-1094588,LiMg5,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 5 (Valence: 2)"
mp-1094609,LiMg5,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 5 (Valence: 2)"
mp-1094599,LiMg5,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 5 (Valence: 2)"
mp-1016274,LiMg7,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 7 (Valence: 2)"
mp-1023493,LiMg15,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 15 (Valence: 2)"
mp-866755,LiMg149,"Li, Mg",True,"Li: 1 (Valence: 1), Mg: 149 (Valence: 2)"
mp-1079240,LiAl,"Al, Li",False,"Li: 1 (Valence: 1), Al: 1 (Valence: 3)"
mp-975868,Li3Al,"Al, Li",True,"Li: 3 (Valence: 1), Al: 1 (Valence: 3)"
mp-1210753,Li2Al,"Al, Li",True,"Li: 2 (Valence: 1), Al: 1 (Valence: 3)"
mp-1067,LiAl,"Al, Li",False,"Li: 1 (Valence: 1), Al: 1 (Valence: 3)"
mp-16506,Li3Al2,"Al, Li",False,"Li: 3 (Valence: 1), Al: 2 (Valence: 3)"
mp-10890,LiAl3,"Al, Li",False,"Li: 1 (Valence: 1), Al: 3 (Valence: 3)"
mp-975906,LiAl3,"Al, Li",True,"Li: 1 (Valence: 1), Al: 3 (Valence: 3)"
mp-568404,Li9Al4,"Al, Li",False,"Li: 9 (Valence: 1), Al: 4 (Valence: 3)"
mp-976075,Li3Ca,"Ca, Li",True,"Li: 3 (Valence: 1), Ca: 1 (Valence: 2)"
mp-11644,Li2Ca,"Ca, Li",False,"Li: 2 (Valence: 1), Ca: 1 (Valence: 2)"
mp-975929,Li3Ca,"Ca, Li",True,"Li: 3 (Valence: 1), Ca: 1 (Valence: 2)"
mp-570466,Li2Ca,"Ca, Li",False,"Li: 2 (Valence: 1), Ca: 1 (Valence: 2)"
mp-976272,LiCa3,"Ca, Li",True,"Li: 1 (Valence: 1), Ca: 3 (Valence: 2)"
mp-1185350,LiCa3,"Ca, Li",True,"Li: 1 (Valence: 1), Ca: 3 (Valence: 2)"
mp-1185204,Li3Ni,"Li, Ni",True,"Li: 3 (Valence: 1), Ni: 1 (Valence: 10)"
mp-1185214,Li3Ni,"Li, Ni",True,"Li: 3 (Valence: 1), Ni: 1 (Valence: 10)"
mp-1185266,LiNi3,"Li, Ni",True,"Li: 1 (Valence: 1), Ni: 3 (Valence: 10)"
mp-975882,Li3Cu,"Cu, Li",True,"Li: 3 (Valence: 1), Cu: 1 (Valence: 11)"
mp-862658,LiCu3,"Cu, Li",True,"Li: 1 (Valence: 1), Cu: 3 (Valence: 11)"
mp-1185338,LiCu3,"Cu, Li",True,"Li: 1 (Valence: 1), Cu: 3 (Valence: 11)"
mp-974058,LiCu3,"Cu, Li",True,"Li: 1 (Valence: 1), Cu: 3 (Valence: 11)"
mp-1185312,LiCu3,"Cu, Li",True,"Li: 1 (Valence: 1), Cu: 3 (Valence: 11)"
mp-1934,LiZn,"Li, Zn",False,"Li: 1 (Valence: 1), Zn: 1 (Valence: 12)"
mp-1185291,Li3Zn,"Li, Zn",True,"Li: 3 (Valence: 1), Zn: 1 (Valence: 12)"
mp-976412,Li3Zn,"Li, Zn",True,"Li: 3 (Valence: 1), Zn: 1 (Valence: 12)"
mp-976414,Li3Zn,"Li, Zn",True,"Li: 3 (Valence: 1), Zn: 1 (Valence: 12)"
mp-975799,LiZn3,"Li, Zn",True,"Li: 1 (Valence: 1), Zn: 3 (Valence: 12)"
mp-1222288,LiZn3,"Li, Zn",True,"Li: 1 (Valence: 1), Zn: 3 (Valence: 12)"
mp-865907,LiZn3,"Li, Zn",True,"Li: 1 (Valence: 1), Zn: 3 (Valence: 12)"
mp-1193737,LiZn13,"Li, Zn",False,"Li: 1 (Valence: 1), Zn: 13 (Valence: 12)"
mp-29210,Li2Ga,"Ga, Li",False,"Li: 2 (Valence: 1), Ga: 1 (Valence: 3)"
mp-1307,LiGa,"Ga, Li",False,"Li: 1 (Valence: 1), Ga: 1 (Valence: 3)"
mp-976025,Li3Ga,"Ga, Li",True,"Li: 3 (Valence: 1), Ga: 1 (Valence: 3)"
mp-976023,Li3Ga,"Ga, Li",True,"Li: 3 (Valence: 1), Ga: 1 (Valence: 3)"
mp-9568,Li3Ga2,"Ga, Li",False,"Li: 3 (Valence: 1), Ga: 2 (Valence: 3)"
mp-863257,LiGa3,"Ga, Li",True,"Li: 1 (Valence: 1), Ga: 3 (Valence: 3)"
mp-1185332,LiGa3,"Ga, Li",True,"Li: 1 (Valence: 1), Ga: 3 (Valence: 3)"
mp-1205930,Li5Ga4,"Ga, Li",True,"Li: 5 (Valence: 1), Ga: 4 (Valence: 3)"
mp-1222769,Li2Ga7,"Ga, Li",True,"Li: 2 (Valence: 1), Ga: 7 (Valence: 3)"
mp-567306,Li3Ga7,"Ga, Li",True,"Li: 3 (Valence: 1), Ga: 7 (Valence: 3)"
mp-1222489,Li3Ga14,"Ga, Li",True,"Li: 3 (Valence: 1), Ga: 14 (Valence: 3)"
mp-972285,Sr3Li,"Li, Sr",True,"Sr: 3 (Valence: 2), Li: 1 (Valence: 1)"
mp-1187126,Sr3Li,"Li, Sr",True,"Sr: 3 (Valence: 2), Li: 1 (Valence: 1)"
mp-7507,Sr3Li2,"Li, Sr",False,"Sr: 3 (Valence: 2), Li: 2 (Valence: 1)"
mp-2272,Sr6Li23,"Li, Sr",False,"Sr: 6 (Valence: 2), Li: 23 (Valence: 1)"
mp-1195042,Sr19Li44,"Li, Sr",False,"Sr: 19 (Valence: 2), Li: 44 (Valence: 1)"
mp-1185235,Li3Rh,"Li, Rh",True,"Li: 3 (Valence: 1), Rh: 1 (Valence: 9)"
mp-1185255,Li3Rh,"Li, Rh",True,"Li: 3 (Valence: 1), Rh: 1 (Valence: 9)"
mp-600561,LiRh,"Li, Rh",False,"Li: 1 (Valence: 1), Rh: 1 (Valence: 9)"
mp-1001787,LiRh3,"Li, Rh",False,"Li: 1 (Valence: 1), Rh: 3 (Valence: 9)"
mp-1185455,LiRh3,"Li, Rh",True,"Li: 1 (Valence: 1), Rh: 3 (Valence: 9)"
mp-728,Li2Pd,"Li, Pd",False,"Li: 2 (Valence: 1), Pd: 1 (Valence: 10)"
mp-2743,LiPd,"Li, Pd",False,"Li: 1 (Valence: 1), Pd: 1 (Valence: 10)"
mp-976281,Li3Pd,"Li, Pd",True,"Li: 3 (Valence: 1), Pd: 1 (Valence: 10)"
mp-2744,LiPd,"Li, Pd",False,"Li: 1 (Valence: 1), Pd: 1 (Valence: 10)"
mp-11489,Li3Pd,"Li, Pd",False,"Li: 3 (Valence: 1), Pd: 1 (Valence: 10)"
mp-861936,LiPd3,"Li, Pd",True,"Li: 1 (Valence: 1), Pd: 3 (Valence: 10)"
mp-1197547,Li15Pd4,"Li, Pd",False,"Li: 15 (Valence: 1), Pd: 4 (Valence: 10)"
mp-1079855,LiPd7,"Li, Pd",False,"Li: 1 (Valence: 1), Pd: 7 (Valence: 10)"
mp-2426,LiAg,"Ag, Li",False,"Li: 1 (Valence: 1), Ag: 1 (Valence: 11)"
mp-977126,Li3Ag,"Ag, Li",True,"Li: 3 (Valence: 1), Ag: 1 (Valence: 11)"
mp-1018026,LiAg,"Ag, Li",False,"Li: 1 (Valence: 1), Ag: 1 (Valence: 11)"
mp-976408,Li3Ag,"Ag, Li",True,"Li: 3 (Valence: 1), Ag: 1 (Valence: 11)"
mp-865875,Li3Ag,"Ag, Li",True,"Li: 3 (Valence: 1), Ag: 1 (Valence: 11)"
mp-1222584,Li3Ag2,"Ag, Li",True,"Li: 3 (Valence: 1), Ag: 2 (Valence: 11)"
mp-1185342,LiAg3,"Ag, Li",True,"Li: 1 (Valence: 1), Ag: 3 (Valence: 11)"
mp-1185300,LiAg3,"Ag, Li",True,"Li: 1 (Valence: 1), Ag: 3 (Valence: 11)"
mp-862716,LiAg3,"Ag, Li",True,"Li: 1 (Valence: 1), Ag: 3 (Valence: 11)"
mp-1222549,Li9Ag4,"Ag, Li",True,"Li: 9 (Valence: 1), Ag: 4 (Valence: 11)"
mp-1211140,Li8Ag5,"Ag, Li",True,"Li: 8 (Valence: 1), Ag: 5 (Valence: 11)"
mp-975904,Li3Cd,"Cd, Li",True,"Li: 3 (Valence: 1), Cd: 1 (Valence: 12)"
mp-867343,Li3Cd,"Cd, Li",True,"Li: 3 (Valence: 1), Cd: 1 (Valence: 12)"
mp-1437,LiCd,"Cd, Li",False,"Li: 1 (Valence: 1), Cd: 1 (Valence: 12)"
mp-1222405,LiCd3,"Cd, Li",True,"Li: 1 (Valence: 1), Cd: 3 (Valence: 12)"
mp-973940,LiCd3,"Cd, Li",True,"Li: 1 (Valence: 1), Cd: 3 (Valence: 12)"
mp-865612,LiCd3,"Cd, Li",True,"Li: 1 (Valence: 1), Cd: 3 (Valence: 12)"
mp-31324,Li2In,"In, Li",False,"Li: 2 (Valence: 1), In: 1 (Valence: 3)"
mp-867226,Li3In,"In, Li",True,"Li: 3 (Valence: 1), In: 1 (Valence: 3)"
mp-976055,Li3In,"In, Li",True,"Li: 3 (Valence: 1), In: 1 (Valence: 3)"
mp-22460,LiIn,"In, Li",False,"Li: 1 (Valence: 1), In: 1 (Valence: 3)"
mp-21293,Li3In2,"In, Li",False,"Li: 3 (Valence: 1), In: 2 (Valence: 3)"
mp-973748,LiIn3,"In, Li",True,"Li: 1 (Valence: 1), In: 3 (Valence: 3)"
mp-863027,LiIn3,"In, Li",True,"Li: 1 (Valence: 1), In: 3 (Valence: 3)"
mp-510430,Li13In3,"In, Li",False,"Li: 13 (Valence: 1), In: 3 (Valence: 3)"
mp-1079408,Li5In4,"In, Li",False,"Li: 5 (Valence: 1), In: 4 (Valence: 3)"
mp-13444,LiSn,"Li, Sn",False,"Li: 1 (Valence: 1), Sn: 1 (Valence: 4)"
mp-1185265,Li3Sn,"Li, Sn",True,"Li: 3 (Valence: 1), Sn: 1 (Valence: 4)"
mp-569073,LiSn,"Li, Sn",False,"Li: 1 (Valence: 1), Sn: 1 (Valence: 4)"
mp-30767,Li7Sn2,"Li, Sn",False,"Li: 7 (Valence: 1), Sn: 2 (Valence: 4)"
mp-30766,Li5Sn2,"Li, Sn",False,"Li: 5 (Valence: 1), Sn: 2 (Valence: 4)"
mp-30768,Li7Sn3,"Li, Sn",False,"Li: 7 (Valence: 1), Sn: 3 (Valence: 4)"
mp-1185461,LiSn3,"Li, Sn",True,"Li: 1 (Valence: 1), Sn: 3 (Valence: 4)"
mp-573471,Li17Sn4,"Li, Sn",False,"Li: 17 (Valence: 1), Sn: 4 (Valence: 4)"
mp-7924,Li2Sn5,"Li, Sn",False,"Li: 2 (Valence: 1), Sn: 5 (Valence: 4)"
mp-1198729,Li22Sn5,"Li, Sn",False,"Li: 22 (Valence: 1), Sn: 5 (Valence: 4)"
mp-30769,Li13Sn5,"Li, Sn",False,"Li: 13 (Valence: 1), Sn: 5 (Valence: 4)"
mp-210,BaLi4,"Ba, Li",False,"Ba: 1 (Valence: 2), Li: 4 (Valence: 1)"
mp-569841,Ba19Li44,"Ba, Li",False,"Ba: 19 (Valence: 2), Li: 44 (Valence: 1)"
mp-279,LiIr,"Ir, Li",False,"Li: 1 (Valence: 1), Ir: 1 (Valence: 9)"
mp-30738,LiIr3,"Ir, Li",False,"Li: 1 (Valence: 1), Ir: 3 (Valence: 9)"
mp-2170,Li2Pt,"Li, Pt",False,"Li: 2 (Valence: 1), Pt: 1 (Valence: 10)"
mp-11807,LiPt,"Li, Pt",False,"Li: 1 (Valence: 1), Pt: 1 (Valence: 10)"
mp-867227,Li3Pt,"Li, Pt",True,"Li: 3 (Valence: 1), Pt: 1 (Valence: 10)"
mp-976322,Li3Pt,"Li, Pt",True,"Li: 3 (Valence: 1), Pt: 1 (Valence: 10)"
mp-30764,LiPt2,"Li, Pt",False,"Li: 1 (Valence: 1), Pt: 2 (Valence: 10)"
mp-861931,LiPt3,"Li, Pt",True,"Li: 1 (Valence: 1), Pt: 3 (Valence: 10)"
mp-30765,LiPt7,"Li, Pt",False,"Li: 1 (Valence: 1), Pt: 7 (Valence: 10)"
mp-1206794,LiAu,"Au, Li",True,"Li: 1 (Valence: 1), Au: 1 (Valence: 11)"
mp-11247,Li3Au,"Au, Li",False,"Li: 3 (Valence: 1), Au: 1 (Valence: 11)"
mp-1185200,Li3Au,"Au, Li",True,"Li: 3 (Valence: 1), Au: 1 (Valence: 11)"
mp-11248,LiAu3,"Au, Li",False,"Li: 1 (Valence: 1), Au: 3 (Valence: 11)"
mp-975909,LiAu3,"Au, Li",True,"Li: 1 (Valence: 1), Au: 3 (Valence: 11)"
mp-1185333,LiAu3,"Au, Li",True,"Li: 1 (Valence: 1), Au: 3 (Valence: 11)"
mp-567395,Li15Au4,"Au, Li",False,"Li: 15 (Valence: 1), Au: 4 (Valence: 11)"
mp-1185205,Li3Hg,"Hg, Li",True,"Li: 3 (Valence: 1), Hg: 1 (Valence: 12)"
mp-1646,Li3Hg,"Hg, Li",False,"Li: 3 (Valence: 1), Hg: 1 (Valence: 12)"
mp-976047,Li3Hg,"Hg, Li",True,"Li: 3 (Valence: 1), Hg: 1 (Valence: 12)"
mp-2012,LiHg,"Hg, Li",False,"Li: 1 (Valence: 1), Hg: 1 (Valence: 12)"
mp-976599,LiHg3,"Hg, Li",True,"Li: 1 (Valence: 1), Hg: 3 (Valence: 12)"
mp-973824,LiHg3,"Hg, Li",True,"Li: 1 (Valence: 1), Hg: 3 (Valence: 12)"
mp-1079267,LiHg3,"Hg, Li",False,"Li: 1 (Valence: 1), Hg: 3 (Valence: 12)"
mp-1185337,LiHg3,"Hg, Li",True,"Li: 1 (Valence: 1), Hg: 3 (Valence: 12)"
mp-934,LiTl,"Li, Tl",False,"Li: 1 (Valence: 1), Tl: 1 (Valence: 3)"
mp-1237690,LiTl,"Li, Tl",False,"Li: 1 (Valence: 1), Tl: 1 (Valence: 3)"
mp-1077191,Li2Tl,"Li, Tl",False,"Li: 2 (Valence: 1), Tl: 1 (Valence: 3)"
mp-1191883,LiTl,"Li, Tl",False,"Li: 1 (Valence: 1), Tl: 1 (Valence: 3)"
mp-7396,Li3Tl,"Li, Tl",False,"Li: 3 (Valence: 1), Tl: 1 (Valence: 3)"
mp-12283,Li5Tl2,"Li, Tl",False,"Li: 5 (Valence: 1), Tl: 2 (Valence: 3)"
mp-973191,LiTl3,"Li, Tl",True,"Li: 1 (Valence: 1), Tl: 3 (Valence: 3)"
mp-1185253,LiTl3,"Li, Tl",True,"Li: 1 (Valence: 1), Tl: 3 (Valence: 3)"
mp-2314,LiPb,"Li, Pb",False,"Li: 1 (Valence: 1), Pb: 1 (Valence: 4)"
mp-30760,Li3Pb,"Li, Pb",False,"Li: 3 (Valence: 1), Pb: 1 (Valence: 4)"
mp-30761,Li7Pb2,"Li, Pb",False,"Li: 7 (Valence: 1), Pb: 2 (Valence: 4)"
mp-27587,Li8Pb3,"Li, Pb",False,"Li: 8 (Valence: 1), Pb: 3 (Valence: 4)"
mp-1185275,LiPb3,"Li, Pb",True,"Li: 1 (Valence: 1), Pb: 3 (Valence: 4)"
mp-504760,Li10Pb3,"Li, Pb",False,"Li: 10 (Valence: 1), Pb: 3 (Valence: 4)"
mp-574275,Li17Pb4,"Li, Pb",False,"Li: 17 (Valence: 1), Pb: 4 (Valence: 4)"
mp-573651,Li22Pb5,"Li, Pb",False,"Li: 22 (Valence: 1), Pb: 5 (Valence: 4)"
mp-2646976,Li3Bi,"Bi, Li",True,"Li: 3 (Valence: 1), Bi: 1 (Valence: 5)"
mp-22902,LiBi,"Bi, Li",False,"Li: 1 (Valence: 1), Bi: 1 (Valence: 5)"
mp-23222,Li3Bi,"Bi, Li",False,"Li: 3 (Valence: 1), Bi: 1 (Valence: 5)"
mp-1185586,Mg149Be,"Be, Mg",True,"Mg: 149 (Valence: 2), Be: 1 (Valence: 2)"
mp-855,MgBe13,"Be, Mg",False,"Mg: 1 (Valence: 2), Be: 13 (Valence: 2)"
mp-1845,CaBe13,"Be, Ca",False,"Ca: 1 (Valence: 2), Be: 13 (Valence: 2)"
mp-11277,ScBe5,"Be, Sc",False,"Sc: 1 (Valence: 3), Be: 5 (Valence: 2)"
mp-972891,ScBe13,"Be, Sc",False,"Sc: 1 (Valence: 3), Be: 13 (Valence: 2)"
mp-1209010,Sc2Be17,"Be, Sc",True,"Sc: 2 (Valence: 3), Be: 17 (Valence: 2)"
mp-978963,Ti3Be,"Be, Ti",True,"Ti: 3 (Valence: 4), Be: 1 (Valence: 2)"
mp-1187475,Ti3Be,"Be, Ti",True,"Ti: 3 (Valence: 4), Be: 1 (Valence: 2)"
mp-11279,TiBe,"Be, Ti",False,"Ti: 1 (Valence: 4), Be: 1 (Valence: 2)"
mp-2749,TiBe2,"Be, Ti",False,"Ti: 1 (Valence: 4), Be: 2 (Valence: 2)"
mp-1103465,TiBe3,"Be, Ti",False,"Ti: 1 (Valence: 4), Be: 3 (Valence: 2)"
mp-1104067,TiBe12,"Be, Ti",False,"Ti: 1 (Valence: 4), Be: 12 (Valence: 2)"
mp-11280,TiBe12,"Be, Ti",False,"Ti: 1 (Valence: 4), Be: 12 (Valence: 2)"
mp-1201649,Ti2Be17,"Be, Ti",False,"Ti: 2 (Valence: 4), Be: 17 (Valence: 2)"
mp-12648,Ti2Be17,"Be, Ti",False,"Ti: 2 (Valence: 4), Be: 17 (Valence: 2)"
mp-11281,Be2V,"Be, V",False,"Be: 2 (Valence: 2), V: 1 (Valence: 5)"
mp-571438,Be12V,"Be, V",False,"Be: 12 (Valence: 2), V: 1 (Valence: 5)"
mp-30438,Be2Cr,"Be, Cr",False,"Be: 2 (Valence: 2), Cr: 1 (Valence: 6)"
mp-1590,Be12Cr,"Be, Cr",False,"Be: 12 (Valence: 2), Cr: 1 (Valence: 6)"
mp-974571,Mn3Be,"Be, Mn",True,"Mn: 3 (Valence: 7), Be: 1 (Valence: 2)"
mp-11270,MnBe2,"Be, Mn",False,"Mn: 1 (Valence: 7), Be: 2 (Valence: 2)"
mp-973292,MnBe3,"Be, Mn",True,"Mn: 1 (Valence: 7), Be: 3 (Valence: 2)"
mp-1104792,MnBe12,"Be, Mn",False,"Mn: 1 (Valence: 7), Be: 12 (Valence: 2)"
mp-1227549,BeFe3,"Be, Fe",True,"Be: 1 (Valence: 2), Fe: 3 (Valence: 8)"
mp-2225,Be2Fe,"Be, Fe",False,"Be: 2 (Valence: 2), Fe: 1 (Valence: 8)"
mp-983590,Be3Fe,"Be, Fe",True,"Be: 3 (Valence: 2), Fe: 1 (Valence: 8)"
mp-1025010,Be5Fe,"Be, Fe",False,"Be: 5 (Valence: 2), Fe: 1 (Valence: 8)"
mp-1104104,Be12Fe,"Be, Fe",False,"Be: 12 (Valence: 2), Fe: 1 (Valence: 8)"
mp-2773,BeCo,"Be, Co",False,"Be: 1 (Valence: 2), Co: 1 (Valence: 9)"
mp-1183423,Be3Co,"Be, Co",True,"Be: 3 (Valence: 2), Co: 1 (Valence: 9)"
mp-1183425,Be3Co,"Be, Co",True,"Be: 3 (Valence: 2), Co: 1 (Valence: 9)"
mp-1071690,Be5Co,"Be, Co",False,"Be: 5 (Valence: 2), Co: 1 (Valence: 9)"
mp-1104193,Be12Co,"Be, Co",False,"Be: 12 (Valence: 2), Co: 1 (Valence: 9)"
mp-1183432,BeNi3,"Be, Ni",True,"Be: 1 (Valence: 2), Ni: 3 (Valence: 10)"
mp-984717,BeNi3,"Be, Ni",True,"Be: 1 (Valence: 2), Ni: 3 (Valence: 10)"
mp-1033,BeNi,"Be, Ni",False,"Be: 1 (Valence: 2), Ni: 1 (Valence: 10)"
mp-984315,Be3Ni,"Be, Ni",True,"Be: 3 (Valence: 2), Ni: 1 (Valence: 10)"
mp-865168,Be3Ni,"Be, Ni",True,"Be: 3 (Valence: 2), Ni: 1 (Valence: 10)"
mp-2323,BeCu,"Be, Cu",False,"Be: 1 (Valence: 2), Cu: 1 (Valence: 11)"
mp-2031,Be2Cu,"Be, Cu",False,"Be: 2 (Valence: 2), Cu: 1 (Valence: 11)"
mp-1183404,Be3Cu,"Be, Cu",True,"Be: 3 (Valence: 2), Cu: 1 (Valence: 11)"
mp-1227357,Be3Cu,"Be, Cu",True,"Be: 3 (Valence: 2), Cu: 1 (Valence: 11)"
mp-2080,SrBe13,"Be, Sr",False,"Sr: 1 (Valence: 2), Be: 13 (Valence: 2)"
mp-1193534,YBe13,"Be, Y",False,"Y: 1 (Valence: 3), Be: 13 (Valence: 2)"
mp-1252,ZrBe2,"Be, Zr",False,"Zr: 1 (Valence: 4), Be: 2 (Valence: 2)"
mp-11283,ZrBe5,"Be, Zr",False,"Zr: 1 (Valence: 4), Be: 5 (Valence: 2)"
mp-30445,ZrBe13,"Be, Zr",False,"Zr: 1 (Valence: 4), Be: 13 (Valence: 2)"
mp-2544,Zr2Be17,"Be, Zr",False,"Zr: 2 (Valence: 4), Be: 17 (Valence: 2)"
mp-2028,Be2Nb,"Be, Nb",False,"Be: 2 (Valence: 2), Nb: 1 (Valence: 5)"
mp-11272,Be2Nb3,"Be, Nb",False,"Be: 2 (Valence: 2), Nb: 3 (Valence: 5)"
mp-11273,Be3Nb,"Be, Nb",False,"Be: 3 (Valence: 2), Nb: 1 (Valence: 5)"
mp-568912,Be12Nb,"Be, Nb",False,"Be: 12 (Valence: 2), Nb: 1 (Valence: 5)"
mp-30441,Be17Nb2,"Be, Nb",False,"Be: 17 (Valence: 2), Nb: 2 (Valence: 5)"
mp-1677,Be2Mo,"Be, Mo",False,"Be: 2 (Valence: 2), Mo: 1 (Valence: 6)"
mp-1475,Be12Mo,"Be, Mo",False,"Be: 12 (Valence: 2), Mo: 1 (Valence: 6)"
mp-30440,Be22Mo,"Be, Mo",False,"Be: 22 (Valence: 2), Mo: 1 (Valence: 6)"
mp-977552,Be3Tc,"Be, Tc",True,"Be: 3 (Valence: 2), Tc: 1 (Valence: 7)"
mp-1103315,Be2Ru,"Be, Ru",False,"Be: 2 (Valence: 2), Ru: 1 (Valence: 8)"
mp-865562,Be3Ru,"Be, Ru",True,"Be: 3 (Valence: 2), Ru: 1 (Valence: 8)"
mp-984612,Be3Ru,"Be, Ru",True,"Be: 3 (Valence: 2), Ru: 1 (Valence: 8)"
mp-1227382,Be8Ru,"Be, Ru",True,"Be: 8 (Valence: 2), Ru: 1 (Valence: 8)"
mp-30443,Be17Ru3,"Be, Ru",False,"Be: 17 (Valence: 2), Ru: 3 (Valence: 8)"
mp-11276,BeRh,"Be, Rh",False,"Be: 1 (Valence: 2), Rh: 1 (Valence: 9)"
mp-864894,Be3Rh,"Be, Rh",True,"Be: 3 (Valence: 2), Rh: 1 (Valence: 9)"
mp-1183411,Be3Rh,"Be, Rh",True,"Be: 3 (Valence: 2), Rh: 1 (Valence: 9)"
mp-1227672,Be46Rh7,"Be, Rh",True,"Be: 46 (Valence: 2), Rh: 7 (Valence: 9)"
mp-13452,BePd2,"Be, Pd",False,"Be: 1 (Valence: 2), Pd: 2 (Valence: 10)"
mp-11274,BePd,"Be, Pd",False,"Be: 1 (Valence: 2), Pd: 1 (Valence: 10)"
mp-13453,BePd3,"Be, Pd",False,"Be: 1 (Valence: 2), Pd: 3 (Valence: 10)"
mp-1183408,Be3Pd,"Be, Pd",True,"Be: 3 (Valence: 2), Pd: 1 (Valence: 10)"
mp-650,Be5Pd,"Be, Pd",False,"Be: 5 (Valence: 2), Pd: 1 (Valence: 10)"
mp-12666,Be12Pd,"Be, Pd",False,"Be: 12 (Valence: 2), Pd: 1 (Valence: 10)"
mp-603,Be2Ag,"Ag, Be",False,"Be: 2 (Valence: 2), Ag: 1 (Valence: 11)"
